sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions ref_cycles num_interrupts
linux_tuned 2 1 0x1d00 135 61.2 62.6 75.5 103.9 116.0 147.6 199744.4 200000 20.01 1078.14 5073759 777505996 12045832 964546682 102203140606.0 517573718168.0 8126273
linux_tuned 0 1 0x1d00 135 66.6 71.8 110.3 232.1 309.8 692.8 399851.0 400000 20.01 1207.81 8423981 1440169870 23852822 1921451945 166437720260.0 798657406907.0 13118120
linux_tuned 1 1 0x1d00 135 66.7 71.8 110.3 233.9 319.3 716.4 400033.5 400000 20.01 1207.97 8422078 1441575455 23863548 1921350665 166462703404.0 797674153410.0 13128122
linux_tuned 2 1 0x1d00 135 66.1 71.0 109.5 230.3 309.0 687.3 400076.7 400000 20.01 1207.43 8424311 1441179146 23867511 1914026540 166420657730.0 798583052850.0 13136736
linux_tuned 0 1 0x1d00 135 180.0 266.3 836.1 2296.5 3192.1 5388.2 599844.9 600000 20.01 1235.05 12307357 2126495389 30261782 2787291396 196770276729.0 880249658529.0 15979290
linux_tuned 1 1 0x1d00 135 169.8 255.3 826.6 2267.7 3141.8 5391.6 599664.5 600000 20.01 1327.9 12306859 2126182189 30313520 2786457830 197662631084.0 882914872499.0 15980580
linux_tuned 2 1 0x1d00 135 175.1 261.8 824.1 2294.1 3195.1 5446.9 599829.5 600000 20.01 1240.82 12310573 2127974909 30296731 2794461539 196721755311.0 879978936221.0 15984680
linux_tuned 0 1 0x1d00 135 61.5 63.3 76.1 104.5 116.6 147.8 199845.6 200000 20.01 1076.8 5069850 776859131 12050719 957038996 102243067517.0 518472850930.0 8114329
linux_tuned 1 1 0x1d00 135 61.7 63.6 76.6 104.8 116.4 148.8 199660.0 200000 20.01 1076.22 5066913 776120220 12040960 958504543 101848317278.0 516178183793.0 8090960
linux_tuned 2 1 0x1d00 135 61.1 62.5 75.4 103.5 115.4 144.5 200094.5 200000 20.01 1077.17 5080386 778379063 12067292 961999854 101848440616.0 517227733552.0 8122557
linux_tuned 0 1 0x1d00 135 66.4 71.3 110.0 232.0 313.1 649.5 399862.0 400000 20.01 1206.99 8424944 1439696525 23856581 1914548699 166331268701.0 798629279952.0 13136067
linux_tuned 1 1 0x1d00 135 67.8 72.7 111.1 232.5 312.4 663.9 399865.2 400000 20.01 1206.76 8427725 1441553287 23856270 1926644730 166408980420.0 798243606661.0 13126573
linux_tuned 2 1 0x1d00 135 66.4 71.6 110.7 236.8 322.9 691.0 400039.7 400000 20.01 1206.76 8429289 1442235305 23859826 1925594328 166597159765.0 798710632376.0 13118717
linux_tuned 0 1 0x1d00 135 175.9 257.0 821.6 2243.2 3125.7 5308.4 599810.3 600000 20.01 1241.33 12304950 2125101465 30302465 2785897805 196773754844.0 880224805993.0 15990941
linux_tuned 1 1 0x1d00 135 179.5 264.4 824.2 2236.2 3130.1 5390.5 599913.1 600000 20.01 1247.48 12295160 2123777475 30287454 2788067466 196659295704.0 880134672311.0 15987660
