sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions ref_cycles num_interrupts
linux_tuned 0 1 0x1d00 135 50.6 54.4 83.1 173.0 221.3 434.2 1099909.2 1100000 20.01 3154.3 23347248 3970387720 65062328 5254433370 413979041873.0 798625294395.0 14798642
linux_tuned 1 1 0x1d00 135 50.1 53.6 82.3 174.1 216.5 422.5 1099591.0 1100000 20.01 3149.29 23350871 3970045330 65045542 5254010091 414097467820.0 795600014598.0 14424067
linux_tuned 2 1 0x1d00 135 50.3 54.0 83.3 173.6 216.4 414.7 1099758.4 1100000 20.01 3152.34 23302491 3963357877 64904588 5250915798 413370240768.0 795846565493.0 14538672
linux_tuned 0 1 0x1d00 135 53.1 58.5 112.5 207.0 269.8 537.5 1199850.7 1200000 20.01 3139.7 25655638 4341944768 70356469 5727777801 433656082182.0 786157393647.0 10178045
linux_tuned 1 1 0x1d00 135 52.7 58.2 113.7 210.1 274.1 565.7 1199782.9 1200000 20.01 3138.74 25666655 4345395820 70363466 5739431435 433648790361.0 784595034191.0 10027511
linux_tuned 2 1 0x1d00 135 52.5 58.1 111.9 207.8 273.3 551.9 1199558.2 1200000 20.01 3139.62 25654247 4342164791 70335158 5719354394 433725768267.0 785433193235.0 10047438
linux_tuned 0 1 0x1d00 135 47.0 49.0 55.1 67.1 72.3 84.1 200062.2 200000 20.01 1611.88 5388129 798224249 12077999 958493229 112362360024.0 332102545767.0 8230477
linux_tuned 1 1 0x1d00 135 50.0 50.7 57.0 69.7 74.7 86.1 200127.2 200000 20.01 1615.97 5364845 796261805 12080899 958122027 111940315970.0 330549605047.0 8208212
linux_tuned 2 1 0x1d00 135 47.2 49.3 55.5 68.1 72.9 84.5 200039.7 200000 20.0 1616.62 5396186 798506818 12077386 960711966 112456736853.0 331816573403.0 8222000
linux_tuned 0 1 0x1d00 135 45.8 47.2 55.4 69.2 75.2 92.9 400016.5 400000 20.01 2203.74 8589817 1452326282 24101347 1925541736 192715561648.0 478585425445.0 12599002
linux_tuned 1 1 0x1d00 135 45.8 47.1 55.4 69.4 75.5 92.8 400162.1 400000 20.01 2200.66 8588016 1452063036 24110359 1922130858 192742899098.0 477929754875.0 12542726
linux_tuned 2 1 0x1d00 135 45.9 47.3 55.6 69.7 76.0 94.4 400126.9 400000 20.01 2202.73 8586113 1450982079 24106148 1925119442 192337481171.0 478329833249.0 12568838
linux_tuned 0 1 0x1d00 135 45.3 46.8 56.2 71.2 77.7 95.6 599922.2 600000 20.01 2717.45 12615001 2158660159 36044666 2874318572 269280664675.0 593100025899.0 15596397
linux_tuned 1 1 0x1d00 135 45.7 47.3 56.6 71.6 77.9 94.5 599956.9 600000 20.01 2729.14 12629927 2160745736 36099583 2880798554 269531727571.0 594121887444.0 15620267
linux_tuned 2 1 0x1d00 135 45.7 47.3 56.6 71.5 77.8 94.6 600133.6 600000 20.01 2721.26 12605432 2156077046 36027219 2870876027 269327507700.0 594817215485.0 15554440
linux_tuned 0 1 0x1d00 135 46.3 48.9 59.7 80.5 92.2 125.8 799632.3 800000 20.01 2735.44 15508412 2651805380 44185394 3528977541 311054100868.0 655156414877.0 15996983
linux_tuned 1 1 0x1d00 135 46.5 49.2 59.9 81.6 93.0 127.4 800029.7 800000 20.01 2750.36 15528159 2655481217 44231302 3535724728 310816569888.0 654831629290.0 15996936
linux_tuned 2 1 0x1d00 135 46.6 49.5 60.1 81.7 93.0 126.4 800309.5 800000 20.01 2774.53 15536769 2657027301 44266462 3537962638 310779472132.0 654239540930.0 15997034
linux_tuned 0 1 0x1d00 135 47.8 50.7 63.7 95.7 114.0 177.5 900197.0 900000 20.01 2780.72 17121685 2921772042 48583769 3881608496 331237690222.0 683809487616.0 15996874
linux_tuned 1 1 0x1d00 135 46.9 50.1 62.9 93.7 110.7 171.7 899856.4 900000 20.01 2744.73 17051890 2913166622 48398244 3869614137 329975287695.0 683049955112.0 15997050
linux_tuned 2 1 0x1d00 135 48.7 51.3 64.1 95.5 112.9 171.9 900156.8 900000 20.01 2788.43 17056751 2914496841 48416375 3871474914 329755424245.0 681201233416.0 15996898
linux_tuned 0 1 0x1d00 135 49.0 51.9 69.0 125.9 160.5 282.6 999703.6 1000000 20.01 2873.51 19336210 3296669846 54513870 4369926031 359743601491.0 726465066486.0 15996901
linux_tuned 1 1 0x1d00 135 48.6 51.7 69.1 128.0 161.6 284.0 999962.4 1000000 20.01 2963.04 19505177 3324560520 54969805 4415885147 362582279473.0 731649343764.0 15996849
linux_tuned 2 1 0x1d00 135 48.4 51.5 68.5 125.4 159.1 281.1 999676.6 1000000 20.01 2872.95 19429844 3316353896 54786214 4412655277 361037683889.0 728582162534.0 15997056
linux_tuned 0 1 0x1d00 135 50.6 54.3 83.2 175.7 222.6 441.7 1099638.7 1100000 20.01 3159.98 23343651 3969961721 65027232 5252772923 414478277036.0 800308918801.0 14816181
linux_tuned 1 1 0x1d00 135 50.8 54.7 83.4 175.4 219.2 443.9 1100031.0 1100000 20.01 3158.19 23352612 3971519784 65065476 5264080454 413823796949.0 799340559936.0 14894536
linux_tuned 2 1 0x1d00 135 50.5 54.3 83.1 173.2 219.0 419.9 1099422.7 1100000 20.01 3151.25 23347186 3970632242 65048835 5258888755 414266669167.0 796954056672.0 14566634
linux_tuned 0 1 0x1d00 135 52.6 57.9 110.5 212.9 284.6 604.5 1199505.3 1200000 20.0 3147.45 25636365 4343823480 70283091 5743564312 433811232962.0 792032968053.0 10768284
linux_tuned 1 1 0x1d00 135 52.6 57.8 110.7 207.3 274.0 565.2 1199352.2 1200000 20.01 3140.51 25651283 4341927478 70367033 5729266453 434114630890.0 787711360329.0 10278626
linux_tuned 2 1 0x1d00 135 52.8 58.3 112.2 206.5 266.5 535.0 1199238.8 1200000 20.01 3136.01 25647699 4340884798 70313746 5732507891 433129893076.0 784389680725.0 10106577
