sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions ref_cycles num_interrupts
linux_tuned 2 1 0x1d00 135 45.8 47.5 56.9 72.1 78.5 95.4 600156.0 600000 20.01 2751.78 12634239 2161761737 36110832 2877927731 269965170228.0 598558967542.0 15662389
linux_tuned 0 1 0x1d00 135 47.4 50.2 60.9 82.4 93.8 126.1 799266.7 800000 20.01 2757.01 15491085 2648669771 44152510 3524688346 310642933044.0 658528403159.0 15997374
linux_tuned 1 1 0x1d00 135 46.9 49.9 60.5 82.9 94.1 128.3 800205.9 800000 20.01 2754.16 15531592 2655172146 44246065 3536562323 310785078369.0 659519397220.0 15996958
linux_tuned 2 1 0x1d00 135 46.5 49.2 60.0 82.4 94.4 132.7 799402.7 800000 20.01 2758.83 15512994 2651628645 44190595 3532610941 310606369011.0 658447170940.0 15997101
linux_tuned 0 1 0x1d00 135 47.2 50.3 63.4 94.7 112.6 177.6 900082.5 900000 20.01 2780.49 17046987 2911959135 48368982 3873204090 329386568354.0 685166927069.0 15996859
linux_tuned 1 1 0x1d00 135 48.5 51.1 64.0 96.1 114.0 176.9 900045.2 900000 20.01 2759.89 17098964 2920656617 48526702 3891705649 330783569636.0 687544819972.0 15996903
linux_tuned 2 1 0x1d00 135 48.3 51.1 64.2 97.2 115.0 181.8 899457.2 900000 20.01 2763.4 17138615 2926599887 48636874 3893466144 331411275942.0 689114203460.0 15997130
linux_tuned 0 1 0x1d00 135 49.3 52.1 69.3 127.1 161.5 287.9 999693.3 1000000 20.01 2901.99 19402446 3310289423 54696002 4398871009 360448784361.0 730255582246.0 15996795
linux_tuned 1 1 0x1d00 135 49.4 52.1 69.6 126.0 160.9 279.4 999911.9 1000000 20.01 2888.15 19309970 3292749267 54425464 4373007790 358601808321.0 728711847692.0 15997147
linux_tuned 2 1 0x1d00 135 49.4 52.2 69.8 127.6 163.8 297.0 1000079.2 1000000 20.01 2866.17 19399828 3308284024 54686975 4385180971 360281495851.0 731849177747.0 15997273
linux_tuned 0 1 0x1d00 135 51.3 55.3 84.7 178.4 226.1 444.3 1100046.2 1100000 20.0 3163.54 23355873 3972384125 65030853 5256866440 414023736406.0 803194615914.0 14838703
linux_tuned 1 1 0x1d00 135 50.6 54.6 84.0 178.2 225.3 436.3 1099247.3 1100000 20.01 3164.03 23338136 3968355758 64984090 5260763476 413864997198.0 803519577125.0 14863713
linux_tuned 2 1 0x1d00 135 51.5 55.4 83.9 177.5 226.7 457.8 1099312.8 1100000 20.01 3165.85 23333823 3967724896 64987024 5252802712 413771990011.0 804786808714.0 15049289
linux_tuned 0 1 0x1d00 135 55.2 60.4 114.0 218.1 288.1 582.7 1199594.9 1200000 20.01 3152.6 25646962 4342989715 70258583 5733325802 433542947623.0 791788985195.0 10427391
linux_tuned 1 1 0x1d00 135 53.8 59.2 114.1 213.9 278.5 577.2 1199549.5 1200000 20.01 3147.19 25662936 4342432770 70298216 5727814980 432519210805.0 787389710367.0 10061696
linux_tuned 2 1 0x1d00 135 53.1 58.3 110.9 211.8 280.3 565.6 1199181.9 1200000 20.01 3156.33 25639196 4342645922 70287317 5733608835 432944533980.0 792220013297.0 10693936
linux_tuned 0 1 0x1d00 135 48.0 50.0 55.9 68.7 73.7 86.0 200057.2 200000 20.01 1623.7 5360685 796885675 12079023 961257991 111974907409.0 332903766119.0 8209239
linux_tuned 1 1 0x1d00 135 48.7 50.3 56.2 68.8 73.6 85.0 200019.7 200000 20.01 1626.69 5388807 797922537 12075615 959514416 112320063068.0 333525124237.0 8213781
linux_tuned 2 1 0x1d00 135 47.9 50.0 55.7 68.4 73.0 85.3 199897.4 200000 20.01 1624.48 5381116 798033880 12069403 964454241 111751472388.0 331478605141.0 8226728
linux_tuned 0 1 0x1d00 135 46.1 47.6 56.0 69.9 75.9 93.6 399997.2 400000 20.01 2215.49 8574767 1450298154 24099462 1919854419 192625650641.0 481029186019.0 12585050
linux_tuned 1 1 0x1d00 135 46.2 47.7 55.9 69.9 75.9 92.6 399701.5 400000 20.01 2217.18 8577982 1450300015 24081466 1922503284 192561518434.0 480218486698.0 12545013
linux_tuned 2 1 0x1d00 135 46.4 48.1 56.2 70.2 76.2 91.5 400247.3 400000 20.01 2223.99 8592754 1453552718 24115602 1924189942 193125868806.0 482132007328.0 12571540
linux_tuned 0 1 0x1d00 135 45.6 47.3 56.6 71.6 77.8 95.1 599730.9 600000 20.01 2742.25 12625476 2159540108 36083737 2874857139 269735369136.0 598904689650.0 15601386
linux_tuned 1 1 0x1d00 135 45.9 47.6 56.9 72.0 78.2 96.6 599798.4 600000 20.01 2740.48 12631777 2160343629 36086309 2876698089 269813227428.0 598956526773.0 15572087
linux_tuned 2 1 0x1d00 135 46.1 48.1 57.4 72.5 79.0 96.9 599803.1 600000 20.01 2729.63 12579921 2153411048 35962253 2868045802 268882420994.0 596629465882.0 15571483
linux_tuned 0 1 0x1d00 135 46.5 49.2 60.0 82.3 94.1 130.0 800088.7 800000 20.01 2751.14 15488407 2646793208 44128936 3528008541 310483267009.0 658743276629.0 15997386
linux_tuned 1 1 0x1d00 135 47.0 49.9 60.6 82.7 94.0 128.3 799751.8 800000 20.01 2745.68 15481447 2645231638 44115543 3520628027 309943860879.0 657677528398.0 15997220
linux_tuned 2 1 0x1d00 135 46.8 49.7 60.3 83.0 94.3 131.1 799712.7 800000 20.01 2748.39 15501797 2649719506 44165429 3534512722 310735591622.0 659785074775.0 15996916
linux_tuned 0 1 0x1d00 135 47.6 50.5 63.7 96.5 115.1 184.5 900379.8 900000 20.01 2787.31 17120884 2923284018 48578572 3885044360 330565022642.0 687840147997.0 15997239
linux_tuned 1 1 0x1d00 135 48.3 51.0 64.1 96.6 115.3 185.4 899678.3 900000 20.01 2747.42 17066326 2915161889 48439563 3878763067 330102419220.0 686621367317.0 15996889
linux_tuned 2 1 0x1d00 135 47.5 50.5 63.6 96.5 115.7 181.0 900293.4 900000 20.01 2756.76 17075663 2917468516 48459700 3882707147 329796202008.0 685739867541.0 15996973
linux_tuned 0 1 0x1d00 135 49.5 52.3 69.8 127.4 162.2 296.3 999584.4 1000000 20.01 2856.84 19416453 3310904702 54717260 4391146375 360854340387.0 732335553799.0 15997267
linux_tuned 1 1 0x1d00 135 50.1 52.9 71.1 132.4 168.4 299.5 999994.5 1000000 20.01 2959.46 19434808 3314484729 54769476 4402021073 360656826155.0 732045596081.0 15997129
linux_tuned 2 1 0x1d00 135 48.9 51.9 69.5 126.9 161.4 278.0 999927.0 1000000 20.01 2975.24 19518193 3328941805 55007619 4422242346 362693448077.0 735522781457.0 15996962
linux_tuned 0 1 0x1d00 135 50.7 54.5 85.4 179.1 226.5 451.3 1099407.4 1100000 20.0 3159.68 23350615 3970613564 64991908 5262960551 413480638877.0 800283537566.0 14448940
linux_tuned 1 1 0x1d00 135 51.0 55.1 85.8 180.8 229.0 453.1 1099947.4 1100000 20.01 3162.08 23358839 3973500861 65015492 5265552683 413438619155.0 800978228680.0 14506746
linux_tuned 2 1 0x1d00 135 51.0 54.9 84.4 178.2 227.7 448.4 1099897.4 1100000 20.01 3164.29 23332686 3970371432 64962665 5269659899 413142020488.0 801555166802.0 14853520
linux_tuned 0 1 0x1d00 135 53.5 58.9 112.7 216.2 284.9 578.6 1198853.3 1200000 20.01 3149.17 25645297 4343774921 70247408 5734572569 433609655560.0 791180607158.0 10226867
linux_tuned 1 1 0x1d00 135 53.0 58.5 114.3 215.2 286.7 579.5 1200085.5 1200000 20.01 3148.7 25666237 4343454025 70300162 5731293212 433154032339.0 790574395102.0 10272179
linux_tuned 2 1 0x1d00 135 53.0 58.4 113.9 215.9 284.9 578.9 1199884.3 1200000 20.01 3149.94 25665735 4344784943 70279272 5730846802 433353196392.0 791204565595.0 10238740
linux_tuned 0 1 0x1d00 135 47.6 49.9 55.8 68.2 72.9 84.8 200025.5 200000 20.01 1621.95 5375234 796933796 12074828 958760241 112273714183.0 333935836331.0 8217196
linux_tuned 1 1 0x1d00 135 49.9 50.5 56.6 69.4 74.4 85.7 200076.1 200000 20.0 1623.49 5373385 797576598 12076863 958624588 112103388665.0 333069156454.0 8222545
linux_tuned 2 1 0x1d00 135 48.2 50.1 56.1 68.7 73.6 85.1 200237.9 200000 20.01 1625.54 5363508 797082093 12085759 962868505 112047715525.0 332951588946.0 8214140
linux_tuned 0 1 0x1d00 135 46.1 47.5 55.9 69.8 75.5 90.0 400016.6 400000 20.01 2220.26 8587817 1452098872 24101374 1921519665 193122892804.0 481919221336.0 12517431
linux_tuned 1 1 0x1d00 135 45.7 47.0 55.3 69.5 75.8 93.9 400115.5 400000 20.01 2225.28 8584721 1452073406 24105815 1918088346 192812044959.0 482661729042.0 12608721
linux_tuned 2 1 0x1d00 135 45.9 47.3 55.6 69.4 75.4 92.3 399962.4 400000 20.01 2223.41 8574776 1450365339 24096954 1921939719 192813610860.0 482001790049.0 12599123
linux_tuned 0 1 0x1d00 135 45.8 47.6 56.9 71.8 78.1 95.5 599977.0 600000 20.01 2745.15 12631932 2161534018 36098337 2880364557 269863434228.0 599586042852.0 15651845
linux_tuned 1 1 0x1d00 135 45.8 47.4 56.9 72.0 78.5 95.8 600221.7 600000 20.01 2743.85 12637810 2161256016 36114481 2880364035 269849919142.0 598339951393.0 15669320
linux_tuned 2 1 0x1d00 135 45.6 47.2 56.6 71.6 78.2 96.8 599891.4 600000 20.01 2746.99 12627274 2160683209 36095446 2876562035 269908172602.0 599306180063.0 15656671
linux_tuned 0 1 0x1d00 135 46.4 49.0 59.9 82.2 94.3 128.2 799862.1 800000 20.01 2760.08 15509181 2650941545 44196870 3529562496 310904588352.0 658681850598.0 15996993
linux_tuned 1 1 0x1d00 135 46.5 49.3 60.0 82.4 94.3 128.5 799618.1 800000 20.01 2774.91 15493932 2648055499 44127565 3524881321 310595779191.0 659114649005.0 15997192
linux_tuned 2 1 0x1d00 135 46.6 49.3 60.0 82.5 94.4 126.8 799991.6 800000 20.01 2765.41 15478365 2647754734 44101793 3526689115 310409872403.0 658614793405.0 15996902
linux_tuned 0 1 0x1d00 135 47.6 50.6 63.6 96.4 114.8 182.4 899717.2 900000 20.01 2758.73 17075601 2915478401 48440662 3877779919 330289497780.0 687881294792.0 15997008
linux_tuned 1 1 0x1d00 135 47.5 50.4 63.4 96.5 115.9 181.4 899858.3 900000 20.01 2782.96 17169871 2932004811 48714840 3901724889 331864891497.0 690250957669.0 15997411
linux_tuned 2 1 0x1d00 135 47.6 50.5 63.4 95.1 113.4 176.1 899836.8 900000 20.01 2773.69 17032645 2907676799 48347306 3865016165 329661591533.0 686311979686.0 15996810
linux_tuned 0 1 0x1d00 135 49.6 52.3 70.5 128.7 163.6 286.0 999521.5 1000000 20.01 2858.5 19492373 3322860824 54935023 4412671168 361888566531.0 734028748988.0 15996903
linux_tuned 1 1 0x1d00 135 49.9 52.7 70.4 126.3 161.7 289.8 999218.3 1000000 20.01 2934.46 19312915 3293787221 54424058 4377186331 359195633786.0 730238037275.0 15997145
linux_tuned 2 1 0x1d00 135 49.9 52.6 70.7 130.8 167.4 299.7 999335.6 1000000 20.01 2865.97 19530207 3329828295 55040280 4420499554 362427411670.0 735662501688.0 15997551
linux_tuned 0 1 0x1d00 135 51.1 55.0 85.2 179.4 227.1 448.8 1099740.3 1100000 20.01 3164.21 23347164 3970179157 65003565 5259945506 413356327404.0 802281708848.0 14769206
linux_tuned 1 1 0x1d00 135 50.7 54.7 84.0 175.6 221.6 444.8 1099639.2 1100000 20.01 3159.63 23354542 3976315549 65006094 5276030769 413375513031.0 800540730504.0 14580698
linux_tuned 2 1 0x1d00 135 51.1 55.0 85.1 180.2 228.5 451.5 1099353.7 1100000 20.01 3152.33 23300168 3963090002 64859018 5250368591 412507193869.0 801042832821.0 14667594
linux_tuned 0 1 0x1d00 135 53.6 59.0 113.6 212.3 274.8 563.6 1199646.4 1200000 20.01 3142.71 25667244 4342850902 70306567 5732618636 433252130513.0 788313811897.0 9861707
linux_tuned 1 1 0x1d00 135 52.9 58.6 113.3 213.9 281.1 582.1 1199600.6 1200000 20.01 3148.39 25660960 4346057643 70278828 5731719207 433105627822.0 790593525735.0 10237126
linux_tuned 2 1 0x1d00 135 53.8 59.0 112.2 213.2 284.4 583.3 1199966.1 1200000 20.01 3156.36 25651787 4345459390 70291822 5737070988 433406908547.0 794138395922.0 10587878
