sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions ref_cycles num_interrupts
linux_tuned 2 1 0x1d00 135 46.5 48.9 59.4 78.9 88.0 116.9 750195.2 750000 20.01 2806.18 14827799 2534843131 42303977 3374844421 301791827646.0 645933426615.0 15996650
linux_tuned 0 1 0x1d00 135 47.4 50.2 60.9 83.4 95.1 131.1 799944.2 800000 20.01 2749.88 15502673 2648925483 44147978 3526049352 310149836169.0 658411854566.0 15996877
linux_tuned 1 1 0x1d00 135 46.7 49.6 60.3 82.3 94.3 127.2 799372.0 800000 20.01 2752.28 15517377 2652506027 44198532 3534205484 310499970530.0 660112029736.0 15996970
linux_tuned 2 1 0x1d00 135 46.7 49.6 60.4 82.8 94.4 132.2 799765.8 800000 20.01 2761.39 15519543 2652080466 44199121 3521950689 311428769469.0 661834717722.0 15996926
linux_tuned 0 1 0x1d00 135 47.3 50.3 62.2 88.3 103.7 152.3 849938.6 850000 20.0 2756.45 16261141 2778861073 46244797 3693984824 320488526079.0 674642141045.0 15997034
linux_tuned 1 1 0x1d00 135 47.0 50.0 61.8 88.2 103.8 152.7 849895.6 850000 20.01 2764.6 16244102 2775122359 46198277 3690008835 319770127143.0 673298126185.0 15996856
linux_tuned 2 1 0x1d00 135 48.6 51.1 62.8 88.2 102.7 151.3 849646.4 850000 20.01 2761.46 16234195 2774062373 46173382 3688986187 319862057474.0 673337799867.0 15997300
linux_tuned 0 1 0x1d00 135 47.6 50.6 63.5 95.5 114.1 177.5 899545.8 900000 20.01 2754.22 17059190 2914096155 48398093 3878686822 329705365055.0 687590555292.0 15996807
linux_tuned 1 1 0x1d00 135 47.5 50.5 63.6 96.3 115.3 182.7 899976.2 900000 20.01 2764.08 17104003 2921994264 48535142 3886235599 331344126758.0 689825243266.0 15997079
linux_tuned 2 1 0x1d00 135 47.6 50.6 63.7 96.3 115.4 188.3 900093.7 900000 20.01 2786.58 17064846 2912461956 48426921 3872500145 330472322342.0 688560868612.0 15997158
linux_tuned 0 1 0x1d00 135 48.3 51.3 66.0 108.6 134.2 219.2 949511.0 950000 20.01 2798.34 18124147 3093482063 51277895 4115443053 343476630300.0 706724958292.0 15996955
linux_tuned 1 1 0x1d00 135 48.7 51.6 66.3 109.8 137.4 228.8 949914.2 950000 20.01 2765.54 18063716 3083084582 51086946 4101027799 342724804867.0 706452128032.0 15996796
linux_tuned 2 1 0x1d00 135 48.4 51.3 66.0 108.5 136.2 230.5 949178.6 950000 20.01 2812.65 18098380 3089822271 51194163 4108165534 343378315158.0 707122188199.0 15997441
linux_tuned 0 1 0x1d00 135 49.5 52.2 69.7 127.3 164.2 287.8 999988.3 1000000 20.01 2896.24 19319751 3294858172 54443407 4372608054 358183957885.0 728355632601.0 15996780
linux_tuned 1 1 0x1d00 135 49.9 52.7 70.3 126.0 163.5 294.5 999827.9 1000000 20.01 2872.34 19277713 3288012504 54344202 4369488255 358412660730.0 728385964890.0 15997174
