sys i itr dvfs rapl lat50 lat75 lat90 lat99 requests time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
ebbrt_tuned 2 2 0x1900 55 59.0 59.0 60.0 68.0 100673 6.0999 169.92 100682 10873224 201346 21141330 9516872904 13404481254 15580290194 7418538 0 0 0 0 26 200681
ebbrt_tuned 0 2 0x1700 55 72.0 74.0 75.0 99.0 100545 7.4993 199.03 100554 10859400 201090 21114450 9558156487 16855917806 21286094772 15346264 0 0 0 0 322 198126
ebbrt_tuned 1 2 0x1700 55 72.0 74.0 75.0 99.0 100773 7.4992 198.96 100782 10884024 201546 21162330 9588218226 16854864802 21285501316 15311063 0 0 0 0 335 198639
ebbrt_tuned 2 2 0x1700 55 72.0 74.0 75.0 101.0 100678 7.4998 198.99 100687 10873764 201356 21142380 9470026852 16853437606 21284138983 15342712 0 0 0 0 314 198330
ebbrt_tuned 0 2 0x1500 55 78.0 79.0 80.0 87.0 100041 7.7992 193.34 100050 10804968 200082 21008610 9523630434 16120972468 22270877526 15271431 0 0 0 0 615 196424
ebbrt_tuned 1 2 0x1500 55 78.0 79.0 80.0 87.0 100205 7.8 193.35 100214 10822680 200410 21043050 9555631729 16130908741 22283449171 15334013 0 0 0 0 658 196588
ebbrt_tuned 2 2 0x1500 55 78.0 79.0 80.0 87.0 101146 7.8997 195.77 101155 10924308 202292 21240660 9534251916 16323176809 22551163918 15488988 0 0 0 0 715 198465
ebbrt_tuned 1 2 0x1300 55 72.0 85.0 86.0 89.0 101074 7.7999 181.47 101083 10916532 202148 21225540 9666978654 14730000345 22482980568 14376194 0 0 0 0 705 176570
ebbrt_tuned 2 2 0x1300 55 74.0 86.0 87.0 91.0 101041 7.9997 186.23 101050 10912968 202082 21218610 9583403048 15077378221 23013769279 14631127 0 0 0 0 318 181250
ebbrt_tuned 0 2 0x1100 55 76.0 78.0 79.0 93.0 100882 7.7992 170.15 100891 10895796 201764 21185220 9597044119 13253653480 22609211536 11521146 0 0 0 0 477 120935
ebbrt_tuned 1 2 0x1100 55 76.0 78.0 79.0 93.0 100952 7.7999 170.13 100961 10903356 201904 21199920 9607509071 13255049738 22611623959 11392241 0 0 0 0 482 118791
ebbrt_tuned 2 2 0x1100 55 76.0 78.0 79.0 93.0 100778 7.7996 170.11 100787 10884564 201556 21163380 9526500897 13254544826 22610732064 11644060 0 0 0 0 359 120489
ebbrt_tuned 0 2 0xf00 55 81.0 84.0 85.0 92.0 100638 8.3995 172.72 100647 10869444 201276 21133980 9534246314 12598087669 24356754001 7200979 0 0 0 0 62 6955
ebbrt_tuned 1 2 0xf00 55 82.0 84.0 85.0 92.0 100403 8.3997 172.71 100412 10844064 200806 21084630 9509925057 12598718508 24357824362 7167960 0 0 0 0 49 6207
ebbrt_tuned 2 2 0xf00 55 81.0 84.0 85.0 93.0 100401 8.3995 172.61 100410 10843848 200802 21084210 9505206979 12598170092 24356814147 7109444 0 0 0 0 24 5176
ebbrt_tuned 0 2 0xd00 55 93.0 96.0 98.0 105.0 100377 9.5997 185.36 100386 10841256 200754 21079170 9519837912 12479168804 27838178017 7061270 0 0 0 0 0 1688
ebbrt_tuned 1 2 0xd00 55 93.0 96.0 98.0 104.0 100748 9.5998 185.28 100757 10881324 201496 21157080 9555002679 12479471332 27838822136 7049207 0 0 0 0 0 1693
ebbrt_tuned 2 2 0xd00 55 94.0 97.0 98.0 106.0 100857 9.6995 187.15 100866 10893096 201714 21179970 9563562388 12608917908 28127633426 7140524 0 0 0 0 0 1684
ebbrt_tuned 0 4 0x1d00 55 54.0 54.0 55.0 105.0 100026 5.6001 176.41 100035 10803348 200052 21005460 9485575919 13259308297 13407433700 7383218 0 0 0 0 1344 199914
ebbrt_tuned 1 4 0x1d00 55 53.0 54.0 55.0 105.0 100266 5.5997 176.56 100275 10829268 200532 21055860 9512766728 13261088871 13403489178 7442869 0 0 0 0 1153 200440
ebbrt_tuned 2 4 0x1d00 55 54.0 54.0 56.0 106.0 100341 5.6994 179.53 100350 10837368 200682 21071610 9536432769 13349179544 13554852619 7527279 0 0 0 0 2295 200516
ebbrt_tuned 1 4 0x1b00 55 56.0 57.0 58.0 65.0 101325 5.8995 175.73 101334 10943640 202650 21278250 9633720745 13682580626 14739732850 7541108 0 0 0 0 407 202322
ebbrt_tuned 2 4 0x1b00 55 57.0 57.0 58.0 66.0 100736 5.9001 175.59 100745 10880028 201472 21154560 9579645049 13631913224 14695394257 7548454 0 0 0 0 809 201216
ebbrt_tuned 1 4 0x1900 55 60.0 60.0 61.0 69.0 100523 6.1993 172.87 100532 10857024 201046 21109830 9629284894 13777463933 16005493965 7442202 0 0 0 0 661 200398
ebbrt_tuned 2 4 0x1900 55 60.0 60.0 61.0 69.0 100365 6.1999 172.67 100374 10839960 200730 21076650 9628567163 13721327228 15947547615 7446752 0 0 0 0 632 200171
ebbrt_tuned 0 4 0x1700 55 73.0 74.0 76.0 95.0 101132 7.5989 201.59 101141 10922796 202264 21237720 9650072824 17101775046 21590736379 15338049 0 0 0 0 308 199579
ebbrt_tuned 1 4 0x1700 55 73.0 74.0 75.0 94.0 100161 7.5 199.05 100170 10817928 200322 21033810 9541514620 16886657014 21316447448 15139222 0 0 0 0 282 197712
ebbrt_tuned 2 4 0x1700 55 73.0 74.0 76.0 93.0 101209 7.5997 201.67 101218 10931112 202418 21253890 9638172877 17111321196 21599584917 15334149 0 0 0 0 273 199844
ebbrt_tuned 0 4 0x1500 55 79.0 81.0 82.0 90.0 100272 8.0993 200.6 100281 10829916 200544 21057120 9398321518 16691099939 23065180334 15295519 0 0 0 0 236 197145
ebbrt_tuned 2 4 0x1500 55 79.0 80.0 81.0 87.0 101050 7.8997 195.77 101059 10913940 202100 21220500 9636318304 16339759337 22572734437 15454919 0 0 0 0 409 197968
ebbrt_tuned 0 4 0x1300 55 73.0 86.0 87.0 90.0 100346 7.7993 181.59 100355 10837908 200692 21072660 9525012755 14730027739 22483266914 14351134 0 0 0 0 558 174695
ebbrt_tuned 1 4 0x1300 55 72.0 75.0 86.0 89.0 100093 7.5997 176.83 100102 10810584 200186 21019530 9524897134 14377143289 21944327115 14183221 0 0 0 0 639 170791
ebbrt_tuned 2 4 0x1300 55 71.0 73.0 85.0 88.0 100853 7.4995 174.68 100862 10892664 201706 21179130 9595574431 14211962238 21692205581 14300984 0 0 0 0 205 167922
ebbrt_tuned 0 4 0x1100 55 75.0 78.0 79.0 90.0 100990 7.7992 170.21 100999 10907460 201980 21207900 9493295862 13255952702 22613163598 9591238 0 0 0 0 276 97096
ebbrt_tuned 1 4 0x1100 55 76.0 78.0 80.0 90.0 100449 7.7992 170.14 100458 10849032 200898 21094290 9524821004 13255892036 22613029038 10231331 0 0 0 0 234 104848
ebbrt_tuned 2 4 0x1100 55 75.0 76.0 79.0 88.0 100334 7.6993 167.96 100343 10836612 200668 21070140 9523156841 13086685130 22324381859 8365316 0 0 0 0 176 79169
ebbrt_tuned 0 4 0xf00 55 83.0 85.0 87.0 94.0 100771 8.6002 176.7 100780 10883808 201542 21161910 9533671455 12899540379 24939294024 7148420 0 0 0 0 2 3186
ebbrt_tuned 1 4 0xf00 55 83.0 86.0 87.0 94.0 100832 8.5993 176.66 100841 10890396 201664 21174720 9543512399 12898223645 24936837579 7168602 0 0 0 0 0 2710
ebbrt_tuned 2 4 0xf00 55 83.0 85.0 87.0 94.0 100911 8.5993 176.71 100920 10898928 201822 21191310 9563700261 12898305708 24936966542 7145459 0 0 0 0 0 2055
ebbrt_tuned 0 4 0xd00 55 96.0 99.0 101.0 109.0 100409 9.9 190.96 100418 10844712 200818 21085890 9466460791 12869687578 28709315890 7144258 0 0 0 0 0 1717
ebbrt_tuned 1 4 0xd00 55 96.0 99.0 101.0 108.0 101000 9.8993 190.95 101009 10908540 202000 21210000 9588770010 12868789879 28707308655 7072755 0 0 0 0 0 1650
ebbrt_tuned 2 4 0xd00 55 97.0 100.0 102.0 109.0 100561 9.9993 192.92 100570 10861128 201122 21117810 9578174355 12998848681 28997455975 7112471 0 0 0 0 0 1660
ebbrt_tuned 0 6 0x1d00 55 60.0 109.0 110.0 115.0 100692 7.9001 239.61 100701 10875276 201384 21145320 9589472579 13879067099 17351594795 7429895 0 0 0 0 1489 178221
ebbrt_tuned 1 6 0x1d00 55 62.0 108.0 109.0 113.0 100450 7.9996 241.61 100459 10849140 200900 21094500 9541174797 13457853290 17391477451 7339429 0 0 0 0 1256 170916
ebbrt_tuned 2 6 0x1d00 55 60.0 108.0 109.0 113.0 100764 7.8994 239.08 100773 10883052 201528 21160440 9584512376 13579706713 17244188655 7468563 0 0 0 0 1345 174965
ebbrt_tuned 0 6 0x1b00 55 60.0 92.0 110.0 115.0 100831 7.4 213.82 100840 10890288 201662 21174510 9553225109 13547280718 16696640902 7514289 0 0 0 0 1532 191370
ebbrt_tuned 1 6 0x1b00 55 60.0 65.0 110.0 114.0 101339 7.2995 211.35 101348 10945152 202678 21281190 9624100994 13605287122 16547008993 7546320 0 0 0 0 1674 194890
ebbrt_tuned 2 6 0x1b00 55 60.0 92.0 110.0 114.0 100585 7.3992 213.84 100594 10863720 201170 21122850 9565851567 13531538375 16692579974 7520428 0 0 0 0 1660 191204
ebbrt_tuned 0 6 0x1900 55 63.0 64.0 111.0 115.0 100436 7.2 196.6 100445 10847628 200872 21091560 9554677811 13548786598 16924068385 7522687 0 0 0 0 1319 196396
ebbrt_tuned 1 6 0x1900 55 63.0 64.0 110.0 115.0 100044 7.1993 196.31 100053 10805292 200088 21009240 9499677074 13345953054 16818338039 7376189 0 0 0 0 1320 194505
ebbrt_tuned 2 6 0x1900 55 63.0 64.0 110.0 115.0 100238 7.1 194.19 100247 10826244 200476 21049980 9534047000 13473038395 16734109018 7386083 0 0 0 0 1389 196346
ebbrt_tuned 0 6 0x1700 55 65.0 66.0 67.0 113.0 100291 6.7998 177.43 100300 10831968 200582 21061110 9540217011 13427948498 17057796462 7509770 0 0 0 0 2311 199166
ebbrt_tuned 1 6 0x1700 55 65.0 66.0 67.0 113.0 100608 6.7991 177.3 100617 10866204 201216 21127680 9551359893 13368908511 17002697883 7417515 0 0 0 0 2129 199994
ebbrt_tuned 2 6 0x1700 55 65.0 66.0 67.0 113.0 100377 6.8 177.39 100386 10841256 200754 21079170 9541317107 13397762270 17025102703 7434807 0 0 0 0 2361 199518
ebbrt_tuned 0 6 0x1500 55 80.0 82.0 83.0 175.0 100545 8.2997 205.41 100554 10859400 201090 21114450 9588298311 17005333959 23529923546 15000594 0 0 0 0 876 193223
ebbrt_tuned 1 6 0x1500 55 80.0 82.0 83.0 179.0 100176 8.3 205.3 100185 10819548 200352 21036960 9539984503 16963579915 23486772010 15010156 0 0 0 0 914 192368
ebbrt_tuned 2 6 0x1500 55 80.0 82.0 83.0 174.0 100777 8.2998 205.46 100786 10884456 201554 21163170 9608827370 17003752577 23528538680 14928692 0 0 0 0 782 193557
ebbrt_tuned 0 6 0x1300 55 87.0 88.0 89.0 96.0 100376 8.4995 197.59 100385 10841148 200752 21078960 9567864680 15914010733 24296955914 13124677 0 0 0 0 576 162880
ebbrt_tuned 1 6 0x1300 55 87.0 88.0 89.0 98.0 100122 8.4993 197.6 100131 10813716 200244 21025620 9384734790 15889073994 24264362495 13390344 0 0 0 0 527 170671
ebbrt_tuned 2 6 0x1300 55 87.0 88.0 89.0 97.0 100287 8.4997 197.5 100296 10831536 200574 21060270 9554752648 15896461118 24274136858 13358775 0 0 0 0 571 168837
ebbrt_tuned 0 6 0x1100 55 76.0 96.0 97.0 100.0 100715 8.3995 183.21 100724 10877760 201430 21150150 9603883628 14191819435 24210290748 9638297 0 0 0 0 450 98851
ebbrt_tuned 1 6 0x1100 55 96.0 97.0 99.0 105.0 100484 8.9993 196.24 100493 10852812 200968 21101640 9446447090 15140470054 25829225231 11556614 0 0 0 0 739 125809
ebbrt_tuned 2 6 0x1100 55 75.0 95.0 96.0 99.0 100930 8.2988 180.95 100939 10900980 201860 21195300 9580977103 14015334011 23909392577 9763288 0 0 0 0 648 102331
ebbrt_tuned 0 6 0xf00 55 81.0 83.0 85.0 93.0 100967 8.3995 172.49 100976 10904976 201934 21203070 9575210600 12595409764 24352879224 7137444 0 0 0 0 94 5450
ebbrt_tuned 1 6 0xf00 55 81.0 83.0 85.0 95.0 100777 8.4 172.42 100786 10884456 201554 21163170 9511503620 12594955081 24352580901 7150796 0 0 0 0 151 6829
ebbrt_tuned 2 6 0xf00 55 82.0 84.0 86.0 93.0 100184 8.3995 172.47 100193 10820412 200368 21038640 9490571299 12596186402 24354152150 7126396 0 0 0 0 41 3822
ebbrt_tuned 0 6 0xd00 55 94.0 97.0 99.0 105.0 100783 9.6993 187.22 100792 10885104 201566 21164430 9566594576 12608590696 28126949519 7083765 0 0 0 0 1 1662
ebbrt_tuned 1 6 0xd00 55 94.0 97.0 99.0 106.0 100725 9.7001 187.22 100734 10878840 201450 21152250 9527376515 12608908861 28127888597 7111797 0 0 0 0 0 1685
ebbrt_tuned 2 6 0xd00 55 94.0 97.0 99.0 106.0 100838 9.6994 187.12 100847 10891044 201676 21175980 9563035337 12608247877 28126311055 7088370 0 0 0 0 0 1674
ebbrt_tuned 0 8 0x1d00 55 62.0 108.0 109.0 114.0 100678 7.9995 241.57 100687 10873764 201356 21142380 9576586775 13484389307 17398008512 7448615 0 0 0 0 1297 171588
ebbrt_tuned 1 8 0x1d00 55 63.0 108.0 110.0 114.0 100082 8.0993 243.94 100091 10809396 200164 21017220 9496438392 13432198727 17571379125 7348146 0 0 0 0 1259 167607
ebbrt_tuned 2 8 0x1d00 55 64.0 108.0 109.0 113.0 100674 8.0996 243.93 100683 10873332 201348 21141540 9565637738 13414304547 17548777569 7367217 0 0 0 0 1186 169288
ebbrt_tuned 0 8 0x1b00 55 60.0 94.0 110.0 114.0 101006 7.4995 216.08 101015 10909188 202012 21211260 9608062776 13403101658 16790227179 7432687 0 0 0 0 1433 189113
ebbrt_tuned 1 8 0x1b00 55 60.0 97.0 110.0 115.0 100298 7.6001 218.57 100307 10832724 200596 21062580 9480351441 13415636813 16983004041 7489361 0 0 0 0 1446 186180
ebbrt_tuned 2 8 0x1b00 55 60.0 94.0 110.0 114.0 100809 7.4995 216.08 100818 10887912 201618 21169890 9598398179 13469025573 16824202158 7528739 0 0 0 0 1428 189009
ebbrt_tuned 0 8 0x1900 55 63.0 64.0 111.0 115.0 101122 7.3992 201.31 101131 10921716 202244 21235620 9638608186 13488633816 17189962483 7560223 0 0 0 0 1447 195761
ebbrt_tuned 1 8 0x1900 55 62.0 63.0 98.0 114.0 100245 6.9 189.2 100254 10827000 200490 21051450 9533162218 13427929367 16404288074 7434002 0 0 0 0 1360 197547
ebbrt_tuned 2 8 0x1900 55 62.0 63.0 65.0 113.0 100943 6.6993 184.77 100952 10902384 201886 21198030 9606574643 13665765313 16240308299 7471341 0 0 0 0 777 200445
ebbrt_tuned 0 8 0x1700 55 67.0 68.0 69.0 115.0 100822 7.0 182.41 100831 10889316 201644 21172620 9619948584 13782935348 17529629014 7520408 0 0 0 0 453 200666
ebbrt_tuned 2 8 0x1700 55 66.0 67.0 68.0 113.0 100850 6.8991 179.88 100859 10892340 201700 21178500 9608000346 13599772823 17288407159 7428081 0 0 0 0 1230 200688
ebbrt_tuned 0 8 0x1500 55 80.0 82.0 83.0 176.0 100451 8.2999 205.32 100460 10849248 200902 21094710 9583204593 16991855592 23515854892 15013705 0 0 0 0 880 193809
ebbrt_tuned 1 8 0x1500 55 80.0 82.0 83.0 181.0 100221 8.2996 205.26 100230 10824408 200442 21046410 9560489693 16966532079 23489334769 14993317 0 0 0 0 877 192879
ebbrt_tuned 2 8 0x1500 55 80.0 82.0 83.0 173.0 100859 8.2992 205.37 100868 10893312 201718 21180390 9615176486 17002167773 23526335434 15109836 0 0 0 0 739 194573
ebbrt_tuned 0 8 0x1300 55 87.0 88.0 89.0 96.0 100458 8.5 197.48 100467 10850004 200916 21096180 9574471326 15907921669 24289254558 13228377 0 0 0 0 602 162053
ebbrt_tuned 1 8 0x1300 55 87.0 88.0 89.0 97.0 100523 8.4993 197.53 100532 10857024 201046 21109830 9564082275 15907127239 24288013097 13198179 0 0 0 0 609 160572
ebbrt_tuned 2 8 0x1300 55 87.0 88.0 89.0 96.0 100503 8.499 197.53 100512 10854864 201006 21105630 9553609828 15911925411 24294164664 13204699 0 0 0 0 556 161047
ebbrt_tuned 0 8 0x1100 55 75.0 80.0 96.0 99.0 101197 8.1999 178.7 101206 10929816 202394 21251370 9609572025 13875996480 23671539710 9044055 0 0 0 0 364 91392
ebbrt_tuned 1 8 0x1100 55 75.0 78.0 96.0 99.0 100594 8.0996 176.58 100603 10864692 201188 21124740 9571482146 13713259004 23393773476 8847008 0 0 0 0 281 87144
ebbrt_tuned 2 8 0x1100 55 75.0 77.0 96.0 99.0 100300 7.9999 174.43 100309 10832940 200600 21063000 9514697009 13551477756 23117862140 8509313 0 0 0 0 167 83578
ebbrt_tuned 0 8 0xf00 55 82.0 85.0 87.0 94.0 100567 8.4999 174.32 100576 10861776 201134 21119070 9532387374 12747220890 24645913610 7131841 0 0 0 0 11 2974
ebbrt_tuned 1 8 0xf00 55 83.0 85.0 87.0 94.0 100250 8.4993 174.26 100259 10827540 200500 21052500 9501540242 12746825850 24644880746 7063751 0 0 0 0 6 2462
ebbrt_tuned 2 8 0xf00 55 82.0 85.0 86.0 95.0 100632 8.5003 174.33 100641 10868796 201264 21132720 9396011189 12746603745 24645197078 7144726 0 0 0 0 25 5348
ebbrt_tuned 0 8 0xd00 55 95.0 98.0 100.0 107.0 100524 9.7994 188.99 100533 10857132 201048 21110040 9527595203 12738447921 28416711313 7009046 0 0 0 0 0 1682
ebbrt_tuned 1 8 0xd00 55 95.0 98.0 100.0 107.0 100195 9.7993 188.98 100204 10821600 200390 21040950 9510080215 12738472601 28416731961 7102507 0 0 0 0 0 1703
ebbrt_tuned 2 8 0xd00 55 96.0 99.0 101.0 109.0 100779 9.8992 190.93 100788 10884672 201558 21163590 9454559394 12867571983 28704929582 7127440 0 0 0 0 1 1746
ebbrt_tuned 0 12 0x1d00 55 59.0 108.0 110.0 114.0 101032 7.6997 234.14 101041 10911996 202064 21216720 9614402171 13796384039 16958087444 7424813 0 0 0 0 1522 181541
ebbrt_tuned 1 12 0x1d00 55 60.0 109.0 110.0 115.0 100694 7.9995 242.22 100703 10875492 201388 21145740 9610867094 13887196652 17534913713 7476907 0 0 0 0 1439 176440
ebbrt_tuned 2 12 0x1d00 55 59.0 108.0 110.0 114.0 100569 7.7992 236.72 100578 10861992 201138 21119490 9473402590 13826021653 17156306591 7399061 0 0 0 0 1554 179229
ebbrt_tuned 0 12 0x1b00 55 60.0 94.0 110.0 115.0 100066 7.3995 213.66 100075 10807668 200132 21013860 9507461385 13594410829 16738261528 7440064 0 0 0 0 1720 190755
ebbrt_tuned 1 12 0x1b00 55 60.0 63.0 110.0 114.0 100473 7.1994 208.63 100482 10851624 200946 21099330 9557875071 13643948895 16445252720 7501847 0 0 0 0 1693 193977
ebbrt_tuned 2 12 0x1b00 55 61.0 95.0 110.0 115.0 100914 7.5 216.46 100923 10899252 201828 21191940 9507775603 13745258682 16962351256 7582617 0 0 0 0 1673 191978
ebbrt_tuned 0 12 0x1900 55 63.0 63.0 66.0 114.0 100993 6.7994 187.1 101002 10907784 201986 21208530 9588406662 13648281459 16372094797 7511565 0 0 0 0 1014 199904
ebbrt_tuned 1 12 0x1900 55 63.0 63.0 65.0 113.0 100224 6.6992 184.53 100233 10824732 200448 21047040 9528005433 13542195829 16174952246 7524194 0 0 0 0 915 198626
ebbrt_tuned 2 12 0x1900 55 63.0 64.0 71.0 115.0 100439 6.8999 189.33 100448 10847952 200878 21092190 9528674165 13573612913 16486307614 7505286 0 0 0 0 1196 198358
ebbrt_tuned 0 12 0x1700 55 66.0 66.0 67.0 113.0 101408 6.8993 179.92 101417 10952604 202816 21295680 9628314267 13668588340 17357068458 7503427 0 0 0 0 1621 201468
ebbrt_tuned 1 12 0x1700 55 66.0 66.0 68.0 113.0 101211 6.9001 179.97 101220 10931328 202422 21254310 9621835467 13668766301 17356927605 7694792 0 0 0 0 1650 201093
ebbrt_tuned 2 12 0x1700 55 66.0 66.0 67.0 114.0 101069 6.8997 179.94 101078 10915992 202138 21224490 9553246725 13659217812 17359149701 7652735 0 0 0 0 1586 200879
ebbrt_tuned 0 12 0x1500 55 80.0 81.0 83.0 173.0 100942 8.2991 205.29 100951 10902276 201884 21197820 9598311260 17004791869 23529095161 15209733 0 0 0 0 705 194493
ebbrt_tuned 1 12 0x1500 55 80.0 82.0 83.0 106.0 101095 8.2999 205.41 101104 10918800 202190 21229950 9623874820 17043179314 23569893202 15028336 0 0 0 0 860 194422
ebbrt_tuned 2 12 0x1500 55 80.0 82.0 83.0 107.0 100816 8.2997 205.43 100825 10888668 201632 21171360 9598970812 17047568205 23575309851 15034937 0 0 0 0 984 192868
ebbrt_tuned 0 12 0x1300 55 88.0 88.0 89.0 97.0 100300 8.499 197.74 100309 10832940 200600 21063000 9545891361 15918703372 24303930356 13021538 0 0 0 0 487 155501
ebbrt_tuned 1 12 0x1300 55 88.0 88.0 89.0 96.0 100444 8.4998 197.8 100453 10848492 200888 21093240 9572297651 15925534420 24313144874 12948896 0 0 0 0 502 152997
ebbrt_tuned 2 12 0x1300 55 88.0 89.0 91.0 100.0 101118 8.8996 206.96 101127 10921284 202236 21234780 9599120149 16618543095 25379028013 14188808 0 0 0 0 1109 182708
ebbrt_tuned 0 12 0x1100 55 75.0 77.0 87.0 98.0 100006 7.899 172.2 100015 10801188 200012 21001260 9496733690 13399848151 22859001905 8042297 0 0 0 0 60 72410
ebbrt_tuned 1 12 0x1100 55 76.0 77.0 85.0 98.0 101007 7.9999 174.42 101016 10909296 202014 21211470 9618337430 13572972379 23154129888 7976907 0 0 0 0 63 70288
ebbrt_tuned 2 12 0x1100 55 76.0 78.0 95.0 99.0 100426 7.9994 174.34 100435 10846548 200852 21089460 9559634043 13569245055 23147679969 8098987 0 0 0 0 110 68951
ebbrt_tuned 0 12 0xf00 55 83.0 85.0 87.0 95.0 100907 8.599 176.61 100916 10898496 201814 21190470 9554770686 12896545313 24934219430 7204965 0 0 0 0 0 2357
ebbrt_tuned 1 12 0xf00 55 83.0 86.0 87.0 95.0 100686 8.5998 176.56 100695 10874628 201372 21144060 9543376791 12897847695 24936677818 7103704 0 0 0 0 0 2219
ebbrt_tuned 2 12 0xf00 55 83.0 86.0 87.0 95.0 100378 8.5996 176.59 100387 10841364 200756 21079380 9527744330 12897183792 24935423945 7161545 0 0 0 0 0 2323
ebbrt_tuned 0 12 0xd00 55 96.0 99.0 101.0 109.0 100182 9.8997 190.99 100191 10820196 200364 21038220 9495550505 12869014284 28707940333 7091820 0 0 0 0 1 1684
ebbrt_tuned 1 12 0xd00 55 97.0 100.0 101.0 109.0 100035 9.8998 190.83 100044 10804320 200070 21007350 9495482528 12868941450 28707812182 6980658 0 0 0 0 0 1692
ebbrt_tuned 2 12 0xd00 55 97.0 99.0 101.0 109.0 100939 9.9996 192.78 100948 10901952 201878 21197190 9603226906 12998497115 28996890156 7173305 0 0 0 0 1 1713
ebbrt_tuned 0 16 0x1d00 55 60.0 109.0 110.0 115.0 100009 7.9991 242.39 100018 10801512 200018 21001890 9500310493 13715727544 17484017988 7427460 0 0 0 0 1576 173427
ebbrt_tuned 1 16 0x1d00 55 59.0 108.0 110.0 114.0 100233 7.6999 234.05 100242 10825704 200466 21048930 9534350277 13794304746 16974028715 7449836 0 0 0 0 1551 180061
ebbrt_tuned 2 16 0x1d00 55 59.0 109.0 110.0 114.0 100306 7.7996 237.1 100315 10833588 200612 21064260 9542912786 13835834613 17167664383 7463805 0 0 0 0 1470 178801
ebbrt_tuned 0 16 0x1b00 55 61.0 95.0 111.0 115.0 100538 7.4992 216.38 100547 10858644 201076 21112980 9420321455 13689524298 16938882890 7459123 0 0 0 0 1657 190775
ebbrt_tuned 1 16 0x1b00 55 60.0 68.0 110.0 114.0 100901 7.3995 213.98 100910 10897848 201802 21189210 9586079205 13770762026 16818851310 7441302 0 0 0 0 1747 193206
ebbrt_tuned 2 16 0x1b00 55 61.0 66.0 110.0 115.0 100010 7.2994 211.43 100019 10801620 200020 21002100 9528458271 13689585496 16643488455 7386687 0 0 0 0 1577 191702
ebbrt_tuned 0 16 0x1900 55 63.0 64.0 70.0 115.0 100770 6.9 189.83 100779 10883700 201540 21161700 9464974234 13666832294 16532265451 7416638 0 0 0 0 1065 199244
ebbrt_tuned 1 16 0x1900 55 63.0 63.0 65.0 113.0 100397 6.6994 184.72 100406 10843416 200794 21083370 9556557432 13605694749 16218902210 7457363 0 0 0 0 871 199058
ebbrt_tuned 2 16 0x1900 55 63.0 63.0 65.0 113.0 100876 6.6992 184.95 100885 10895148 201752 21183960 9610058219 13681266722 16255396129 7501873 0 0 0 0 758 200123
ebbrt_tuned 0 16 0x1700 55 66.0 67.0 68.0 113.0 101107 6.8999 180.19 101116 10920096 202214 21232470 9512490922 13667014600 17355933224 7500642 0 0 0 0 1413 200997
ebbrt_tuned 1 16 0x1700 55 65.0 66.0 67.0 112.0 100541 6.7992 177.65 100550 10858968 201082 21113610 9570219193 13555914947 17193799386 7457992 0 0 0 0 2248 199506
ebbrt_tuned 2 16 0x1700 55 66.0 66.0 67.0 113.0 100098 6.8 177.85 100107 10811124 200196 21020580 9550842278 13608843178 17252231109 7402670 0 0 0 0 1416 198752
ebbrt_tuned 0 16 0x1500 55 81.0 82.0 84.0 182.0 100729 8.3997 208.1 100738 10879272 201458 21153090 9585523302 17173352085 23776508835 15166179 0 0 0 0 1408 193247
ebbrt_tuned 1 16 0x1500 55 80.0 81.0 83.0 179.0 100570 8.2997 205.63 100579 10862100 201140 21119700 9568832837 16966901886 23489672416 15096127 0 0 0 0 759 193738
ebbrt_tuned 2 16 0x1500 55 80.0 81.0 83.0 177.0 100863 8.3 205.57 100872 10893744 201726 21181230 9603087161 16990442514 23513996021 15013931 0 0 0 0 672 194410
ebbrt_tuned 0 16 0x1300 55 87.0 88.0 89.0 98.0 100907 8.5996 200.13 100916 10898496 201814 21190470 9531336649 16085643679 24562234951 13475515 0 0 0 0 585 170313
ebbrt_tuned 1 16 0x1300 55 87.0 88.0 89.0 97.0 100612 8.4991 197.68 100621 10866636 201224 21128520 9568259383 15903951599 24284518365 13154254 0 0 0 0 613 161009
ebbrt_tuned 2 16 0x1300 55 87.0 88.0 89.0 96.0 100749 8.4999 197.83 100758 10881432 201498 21157290 9590911439 15909605985 24292020723 13146594 0 0 0 0 592 160543
ebbrt_tuned 0 16 0x1100 55 76.0 95.0 96.0 100.0 100673 8.2996 181.1 100682 10873224 201346 21141330 9501625256 14026282085 23928262210 9477055 0 0 0 0 615 96632
ebbrt_tuned 1 16 0x1100 55 75.0 77.0 95.0 98.0 100137 7.899 172.34 100146 10815336 200274 21028770 9493794167 13388305828 22839308237 8262554 0 0 0 0 241 79739
ebbrt_tuned 2 16 0x1100 55 75.0 82.0 96.0 99.0 101089 8.1999 178.9 101098 10918152 202178 21228690 9599792791 13870305310 23661979715 9111414 0 0 0 0 451 91689
ebbrt_tuned 0 16 0xf00 55 82.0 85.0 87.0 95.0 100258 8.4996 174.52 100267 10828404 200516 21054180 9499946727 12746439962 24644424083 7137012 0 0 0 0 9 4290
ebbrt_tuned 1 16 0xf00 55 82.0 85.0 86.0 94.0 100753 8.4999 174.76 100762 10881864 201506 21158130 9546791861 12747766745 24646571011 7114696 0 0 0 0 11 3939
