sys i msg_size itr dvfs rapl time tput joules rx_bytes tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
ebbrt_tuned 4 65536 16 0x1200 135 0.804 6220.17 15.46 330247522 0 216809828 0 0 276206 0 0 0 0 0 44575
ebbrt_tuned 5 65536 16 0x1200 135 0.804 6220.82 15.48 330247408 0 217762647 0 0 278277 0 0 0 0 0 44585
ebbrt_tuned 6 65536 16 0x1200 135 0.8029999999999999 6226.35 15.48 330237072 0 216180905 0 0 277641 0 0 0 0 0 44555
ebbrt_tuned 7 65536 16 0x1200 135 0.804 6221.72 15.46 330246952 0 216242792 0 0 276270 0 0 0 0 0 44584
ebbrt_tuned 8 65536 16 0x1200 135 0.805 6213.85 15.54 330246980 0 217078183 0 0 272719 0 0 0 0 0 44567
ebbrt_tuned 9 65536 16 0x1200 135 0.804 6220.25 15.49 330252666 0 217140568 0 0 277721 0 0 0 0 0 44563
ebbrt_tuned 0 65536 16 0x1100 135 0.8059999999999999 6203.08 15.39 330263046 0 220644589 0 0 280889 0 0 0 0 0 44671
ebbrt_tuned 1 65536 16 0x1100 135 0.8059999999999999 6203.34 15.36 330261810 0 219911570 0 0 280967 0 0 0 0 0 44666
ebbrt_tuned 2 65536 16 0x1100 135 0.8059999999999999 6200.48 15.38 330243578 0 217561409 0 0 278172 0 0 0 0 0 44686
ebbrt_tuned 3 65536 16 0x1100 135 0.8059999999999999 6200.65 15.34 330266358 0 219167357 0 0 279064 0 0 0 0 0 44672
ebbrt_tuned 4 65536 16 0x1100 135 0.8059999999999999 6201.2 15.38 330265052 0 216517700 0 0 278171 0 0 0 0 0 44709
ebbrt_tuned 5 65536 16 0x1100 135 0.8059999999999999 6202.99 15.4 330264210 0 218369406 0 0 278533 0 0 0 0 0 44659
ebbrt_tuned 6 65536 16 0x1100 135 0.805 6211.87 15.33 330237888 0 217743447 0 0 278684 0 0 0 0 0 44618
ebbrt_tuned 7 65536 16 0x1100 135 0.805 6211.04 15.35 330258522 0 219235898 0 0 279900 0 0 0 0 0 44648
ebbrt_tuned 8 65536 16 0x1100 135 0.8059999999999999 6202.55 15.38 330264340 0 216175998 0 0 277208 0 0 0 0 0 44691
ebbrt_tuned 9 65536 16 0x1100 135 0.805 6211.06 15.37 330259870 0 215781469 0 0 275838 0 0 0 0 0 44654
ebbrt_tuned 0 65536 16 0x1000 135 0.807 6193.59 15.17 330284196 0 223993000 0 0 285307 0 0 0 0 0 44703
ebbrt_tuned 1 65536 16 0x1000 135 0.807 6196.4 15.18 330280814 0 223307620 0 0 282619 0 0 0 0 0 44691
ebbrt_tuned 2 65536 16 0x1000 135 0.807 6199.47 15.19 330275800 0 221745281 0 0 284480 0 0 0 0 0 44715
ebbrt_tuned 3 65536 16 0x1000 135 0.807 6195.28 15.2 330279162 0 223030970 0 0 283839 0 0 0 0 0 44719
ebbrt_tuned 4 65536 16 0x1000 135 0.807 6197.87 15.19 330280356 0 224683667 0 0 286659 0 0 0 0 0 44674
ebbrt_tuned 5 65536 16 0x1000 135 0.807 6192.34 15.18 330284964 0 222223020 0 0 281288 0 0 0 0 0 44712
ebbrt_tuned 6 65536 16 0x1000 135 0.8079999999999999 6191.07 15.19 330255494 0 221751108 0 0 283897 0 0 0 0 0 44735
ebbrt_tuned 7 65536 16 0x1000 135 0.807 6197.1 15.2 330278514 0 223507410 0 0 285011 0 0 0 0 0 44689
ebbrt_tuned 8 65536 16 0x1000 135 0.807 6196.33 15.2 330266380 0 220561248 0 0 280359 0 0 0 0 0 44697
ebbrt_tuned 9 65536 16 0x1000 135 0.807 6196.79 15.2 330277162 0 221449241 0 0 282104 0 0 0 0 0 44684
ebbrt_tuned 0 65536 16 0xf00 135 0.8079999999999999 6189.61 15.03 330281970 0 227179744 0 0 285825 0 0 0 0 0 44685
ebbrt_tuned 1 65536 16 0xf00 135 0.8079999999999999 6191.03 15.05 330290570 0 223148698 0 0 284622 0 0 0 0 0 44658
ebbrt_tuned 2 65536 16 0xf00 135 0.8079999999999999 6188.51 15.02 330292224 0 229293981 0 0 289307 0 0 0 0 0 44672
ebbrt_tuned 3 65536 16 0xf00 135 0.8079999999999999 6191.5 15.01 330296256 0 223474820 0 0 283981 0 0 0 0 0 44648
ebbrt_tuned 4 65536 16 0xf00 135 0.807 6194.16 15.02 330289770 0 225301345 0 0 285451 0 0 0 0 0 44657
ebbrt_tuned 5 65536 16 0xf00 135 0.8079999999999999 6191.56 15.03 330290734 0 226482309 0 0 287160 0 0 0 0 0 44650
ebbrt_tuned 6 65536 16 0xf00 135 0.8079999999999999 6191.67 15.03 330288280 0 224680134 0 0 283208 0 0 0 0 0 44649
ebbrt_tuned 7 65536 16 0xf00 135 0.807 6195.09 15.04 330292600 0 225223145 0 0 284068 0 0 0 0 0 44622
ebbrt_tuned 8 65536 16 0xf00 135 0.8079999999999999 6190.13 15.04 330286050 0 227115466 0 0 287317 0 0 0 0 0 44671
ebbrt_tuned 9 65536 16 0xf00 135 0.8079999999999999 6186.93 15.05 330289804 0 225321039 0 0 283094 0 0 0 0 0 44648
ebbrt_tuned 0 65536 16 0xc00 135 0.795 6290.65 14.27 330205426 0 221737813 0 0 282873 0 0 0 0 0 44932
ebbrt_tuned 1 65536 16 0xc00 135 0.795 6288.37 14.28 330203136 0 218802660 0 0 280071 0 0 0 0 0 44939
ebbrt_tuned 2 65536 16 0xc00 135 0.795 6290.39 14.27 330202738 0 221136363 0 0 283278 0 0 0 0 0 44939
ebbrt_tuned 3 65536 16 0xc00 135 0.795 6289.19 14.27 330210504 0 219281665 0 0 278059 0 0 0 0 0 44937
ebbrt_tuned 4 65536 16 0xc00 135 0.7959999999999999 6285.24 14.25 330208134 0 220243380 0 0 282019 0 0 0 0 0 44960
ebbrt_tuned 5 65536 16 0xc00 135 0.795 6290.2 14.26 330204618 0 222149752 0 0 281545 0 0 0 0 0 44939
ebbrt_tuned 6 65536 16 0xc00 135 0.795 6285.75 14.27 330204594 0 221401229 0 0 280854 0 0 0 0 0 44936
ebbrt_tuned 7 65536 16 0xc00 135 0.795 6286.79 14.28 330204538 0 221474800 0 0 280039 0 0 0 0 0 44933
ebbrt_tuned 8 65536 16 0xc00 135 0.7959999999999999 6284.96 14.27 330203188 0 221341435 0 0 284144 0 0 0 0 0 44948
ebbrt_tuned 9 65536 16 0xc00 135 0.795 6287.05 14.27 330206884 0 222857912 0 0 280126 0 0 0 0 0 44931
ebbrt_tuned 0 65536 20 0x1d00 135 0.769 6504.8 14.52 329654762 0 228694065 0 0 251915 0 0 0 0 0 35035
ebbrt_tuned 1 65536 20 0x1d00 135 0.769 6498.56 14.58 329672202 0 227304845 0 0 250464 0 0 0 0 0 35043
ebbrt_tuned 2 65536 20 0x1d00 135 0.77 6497.23 14.42 329656160 0 226763961 0 0 249840 0 0 0 0 0 35079
ebbrt_tuned 3 65536 20 0x1d00 135 0.769 6499.42 14.53 329661340 0 230173811 0 0 251401 0 0 0 0 0 35039
ebbrt_tuned 4 65536 20 0x1d00 135 0.769 6499.29 14.67 329665594 0 222026066 0 0 245532 0 0 0 0 0 34949
ebbrt_tuned 5 65536 20 0x1d00 135 0.769 6501.51 14.57 329657864 0 227873571 0 0 249886 0 0 0 0 0 35012
ebbrt_tuned 6 65536 20 0x1d00 135 0.769 6498.53 14.64 329657752 0 230032561 0 0 253050 0 0 0 0 0 35032
ebbrt_tuned 7 65536 20 0x1d00 135 0.769 6499.27 14.44 329639282 0 225327422 0 0 251264 0 0 0 0 0 35069
ebbrt_tuned 8 65536 20 0x1d00 135 0.769 6501.82 14.49 329658176 0 224492307 0 0 248462 0 0 0 0 0 35029
ebbrt_tuned 9 65536 20 0x1d00 135 0.769 6499.77 14.49 329660038 0 229071799 0 0 253350 0 0 0 0 0 35038
ebbrt_tuned 0 65536 20 0x1c00 135 0.77 6490.6 14.48 329656100 0 225822510 0 0 249199 0 0 0 0 0 35273
ebbrt_tuned 1 65536 20 0x1c00 135 0.7709999999999999 6486.09 14.46 329660560 0 231632971 0 0 255122 0 0 0 0 0 35312
ebbrt_tuned 2 65536 20 0x1c00 135 0.77 6496.35 14.51 329659968 0 227018337 0 0 250919 0 0 0 0 0 35259
ebbrt_tuned 3 65536 20 0x1c00 135 0.77 6497.15 14.46 329657500 0 228947426 0 0 253591 0 0 0 0 0 35168
ebbrt_tuned 4 65536 20 0x1c00 135 0.77 6494.47 14.44 329673156 0 225470128 0 0 252842 0 0 0 0 0 35192
ebbrt_tuned 5 65536 20 0x1c00 135 0.77 6493.27 14.44 329659696 0 230694682 0 0 255223 0 0 0 0 0 35247
ebbrt_tuned 6 65536 20 0x1c00 135 0.77 6496.93 14.34 329637420 0 229477397 0 0 252406 0 0 0 0 0 35245
ebbrt_tuned 7 65536 20 0x1c00 135 0.769 6498.37 14.39 329656090 0 224208945 0 0 248084 0 0 0 0 0 35240
ebbrt_tuned 8 65536 20 0x1c00 135 0.77 6494.04 14.48 329661754 0 227869878 0 0 250239 0 0 0 0 0 35247
ebbrt_tuned 9 65536 20 0x1c00 135 0.77 6495.08 14.54 329657894 0 228812525 0 0 254583 0 0 0 0 0 35201
ebbrt_tuned 0 65536 20 0x1b00 135 0.77 6491.31 14.44 329677064 0 225546700 0 0 251008 0 0 0 0 0 35327
ebbrt_tuned 1 65536 20 0x1b00 135 0.77 6490.6 14.37 329667352 0 231140580 0 0 255234 0 0 0 0 0 35345
ebbrt_tuned 2 65536 20 0x1b00 135 0.77 6496.75 14.38 329662540 0 228336483 0 0 253988 0 0 0 0 0 35313
ebbrt_tuned 3 65536 20 0x1b00 135 0.77 6493.04 14.42 329664592 0 224714570 0 0 249614 0 0 0 0 0 35300
ebbrt_tuned 4 65536 20 0x1b00 135 0.77 6495.57 14.39 329638392 0 224541597 0 0 250239 0 0 0 0 0 35286
ebbrt_tuned 5 65536 20 0x1b00 135 0.7709999999999999 6488.73 14.55 329668432 0 229322769 0 0 252504 0 0 0 0 0 35354
ebbrt_tuned 6 65536 20 0x1b00 135 0.77 6491.58 14.52 329642556 0 226822377 0 0 251366 0 0 0 0 0 35321
ebbrt_tuned 7 65536 20 0x1b00 135 0.77 6492.9 14.44 329638920 0 230094049 0 0 254858 0 0 0 0 0 35355
ebbrt_tuned 8 65536 20 0x1b00 135 0.77 6494.57 14.47 329664238 0 229620901 0 0 254312 0 0 0 0 0 35299
ebbrt_tuned 9 65536 20 0x1b00 135 0.77 6494.65 14.54 329674750 0 228106955 0 0 253720 0 0 0 0 0 35326
ebbrt_tuned 0 65536 20 0x1a00 135 0.7709999999999999 6486.01 14.44 329667556 0 227025961 0 0 253109 0 0 0 0 0 35545
ebbrt_tuned 1 65536 20 0x1a00 135 0.7709999999999999 6487.43 14.42 329671240 0 233993528 0 0 257449 0 0 0 0 0 35482
ebbrt_tuned 2 65536 20 0x1a00 135 0.77 6492.16 14.51 329666980 0 229962858 0 0 255062 0 0 0 0 0 35501
ebbrt_tuned 3 65536 20 0x1a00 135 0.7709999999999999 6486.31 14.46 329668532 0 229970349 0 0 252984 0 0 0 0 0 35523
ebbrt_tuned 4 65536 20 0x1a00 135 0.7709999999999999 6487.83 14.44 329644224 0 232009618 0 0 256060 0 0 0 0 0 35516
ebbrt_tuned 5 65536 20 0x1a00 135 0.7709999999999999 6484.65 14.42 329670010 0 228936771 0 0 254229 0 0 0 0 0 35544
ebbrt_tuned 6 65536 20 0x1a00 135 0.77 6496.01 14.45 329667548 0 230728946 0 0 255600 0 0 0 0 0 35331
ebbrt_tuned 7 65536 20 0x1a00 135 0.7709999999999999 6483.19 14.47 329686926 0 231020995 0 0 253980 0 0 0 0 0 35564
ebbrt_tuned 8 65536 20 0x1a00 135 0.7709999999999999 6485.57 14.44 329693433 0 230321989 0 0 251922 0 0 0 0 0 35526
ebbrt_tuned 9 65536 20 0x1a00 135 0.77 6493.23 14.42 329644032 0 228878801 0 0 253991 0 0 0 0 0 35505
ebbrt_tuned 0 65536 20 0x1900 135 0.772 6475.4 14.43 329656688 0 231165338 0 0 257002 0 0 0 0 0 35683
ebbrt_tuned 1 65536 20 0x1900 135 0.772 6477.39 14.48 329694297 0 226629548 0 0 252548 0 0 0 0 0 35644
ebbrt_tuned 2 65536 20 0x1900 135 0.772 6474.78 14.46 329679432 0 227547063 0 0 253693 0 0 0 0 0 35662
ebbrt_tuned 3 65536 20 0x1900 135 0.772 6473.13 14.48 329683614 0 229440489 0 0 254468 0 0 0 0 0 35688
ebbrt_tuned 4 65536 20 0x1900 135 0.773 6471.38 14.49 329677430 0 232329219 0 0 255459 0 0 0 0 0 35737
ebbrt_tuned 5 65536 20 0x1900 135 0.772 6475.42 14.42 329674060 0 230644048 0 0 256939 0 0 0 0 0 35650
ebbrt_tuned 6 65536 20 0x1900 135 0.772 6476.96 14.45 329651790 0 229273331 0 0 254705 0 0 0 0 0 35679
ebbrt_tuned 7 65536 20 0x1900 135 0.7709999999999999 6481.9 14.37 329673122 0 234965122 0 0 259973 0 0 0 0 0 35637
ebbrt_tuned 8 65536 20 0x1900 135 0.772 6474.97 14.54 329676754 0 231593764 0 0 257325 0 0 0 0 0 35676
ebbrt_tuned 9 65536 20 0x1900 135 0.772 6480.84 14.44 329690930 0 232669928 0 0 258580 0 0 0 0 0 35672
ebbrt_tuned 0 65536 20 0x1800 135 0.774 6458.79 14.54 329686636 0 229040351 0 0 255750 0 0 0 0 0 35840
ebbrt_tuned 1 65536 20 0x1800 135 0.774 6456.07 14.6 329704824 0 231722528 0 0 259957 0 0 0 0 0 35962
ebbrt_tuned 2 65536 20 0x1800 135 0.774 6456.77 14.52 329686534 0 230305989 0 0 256974 0 0 0 0 0 35930
ebbrt_tuned 3 65536 20 0x1800 135 0.774 6456.66 14.54 329685214 0 228188826 0 0 256677 0 0 0 0 0 35932
ebbrt_tuned 4 65536 20 0x1800 135 0.775 6447.88 14.59 329691620 0 233084370 0 0 258319 0 0 0 0 0 36013
ebbrt_tuned 5 65536 20 0x1800 135 0.774 6456.46 14.46 329684806 0 232123406 0 0 259455 0 0 0 0 0 35944
ebbrt_tuned 6 65536 20 0x1800 135 0.774 6460.27 14.56 329687464 0 230788117 0 0 257273 0 0 0 0 0 35899
ebbrt_tuned 7 65536 20 0x1800 135 0.773 6464.33 14.56 329683546 0 232747739 0 0 260362 0 0 0 0 0 35856
ebbrt_tuned 8 65536 20 0x1800 135 0.773 6466.26 14.54 329658362 0 233006671 0 0 260267 0 0 0 0 0 35751
ebbrt_tuned 9 65536 20 0x1800 135 0.774 6462.29 14.54 329683804 0 229587156 0 0 256322 0 0 0 0 0 35855
ebbrt_tuned 0 65536 20 0x1700 135 0.775 6453.67 14.58 329700976 0 221447598 0 0 253833 0 0 0 0 0 35936
ebbrt_tuned 1 65536 20 0x1700 135 0.774 6456.95 14.61 329704296 0 226950454 0 0 258350 0 0 0 0 0 35900
ebbrt_tuned 2 65536 20 0x1700 135 0.774 6457.35 14.63 329689102 0 224319395 0 0 255710 0 0 0 0 0 35916
ebbrt_tuned 3 65536 20 0x1700 135 0.774 6455.8 14.55 329686282 0 224462573 0 0 253311 0 0 0 0 0 35868
ebbrt_tuned 4 65536 20 0x1700 135 0.774 6462.45 14.61 329683438 0 222113744 0 0 253735 0 0 0 0 0 35831
ebbrt_tuned 5 65536 20 0x1700 135 0.774 6462.26 14.6 329661066 0 221278932 0 0 253747 0 0 0 0 0 35821
ebbrt_tuned 6 65536 20 0x1700 135 0.774 6456.7 14.58 329668922 0 221526945 0 0 254771 0 0 0 0 0 35865
ebbrt_tuned 7 65536 20 0x1700 135 0.772 6473.67 14.62 329696538 0 223399832 0 0 255422 0 0 0 0 0 35691
ebbrt_tuned 8 65536 20 0x1700 135 0.774 6463.42 14.57 329667214 0 222562700 0 0 253947 0 0 0 0 0 35830
ebbrt_tuned 9 65536 20 0x1700 135 0.775 6450.1 14.63 329687942 0 221596564 0 0 252939 0 0 0 0 0 35887
ebbrt_tuned 0 65536 20 0x1600 135 0.775 6449.54 14.76 329708430 0 220135847 0 0 253408 0 0 0 0 0 35935
ebbrt_tuned 1 65536 20 0x1600 135 0.777 6438.37 14.7 329692024 0 218973558 0 0 251359 0 0 0 0 0 36045
ebbrt_tuned 2 65536 20 0x1600 135 0.775 6447.99 14.8 329688632 0 222586046 0 0 254858 0 0 0 0 0 35927
ebbrt_tuned 3 65536 20 0x1600 135 0.775 6449.65 14.66 329664024 0 220354213 0 0 255824 0 0 0 0 0 35969
ebbrt_tuned 4 65536 20 0x1600 135 0.7759999999999999 6442.28 14.72 329703478 0 218716281 0 0 251500 0 0 0 0 0 36015
ebbrt_tuned 5 65536 20 0x1600 135 0.7759999999999999 6445.35 14.73 329690368 0 220675018 0 0 254874 0 0 0 0 0 35991
ebbrt_tuned 6 65536 20 0x1600 135 0.7759999999999999 6441.46 14.77 329688092 0 223185593 0 0 256295 0 0 0 0 0 35984
ebbrt_tuned 7 65536 20 0x1600 135 0.7759999999999999 6440.71 14.68 329668830 0 222462232 0 0 254988 0 0 0 0 0 35995
ebbrt_tuned 8 65536 20 0x1600 135 0.775 6452.76 14.66 329704170 0 217779717 0 0 251823 0 0 0 0 0 35915
ebbrt_tuned 9 65536 20 0x1600 135 0.775 6449.97 14.68 329665894 0 223508780 0 0 257282 0 0 0 0 0 35977
ebbrt_tuned 0 65536 20 0x1500 135 0.78 6407.31 14.82 329712138 0 221911044 0 0 255744 0 0 0 0 0 36327
ebbrt_tuned 1 65536 20 0x1500 135 0.7809999999999999 6401.47 14.93 329704510 0 221793812 0 0 254175 0 0 0 0 0 36351
ebbrt_tuned 2 65536 20 0x1500 135 0.779 6414.9 14.76 329676054 0 222628724 0 0 255888 0 0 0 0 0 36252
ebbrt_tuned 3 65536 20 0x1500 135 0.7809999999999999 6405.79 14.86 329680692 0 224028795 0 0 256203 0 0 0 0 0 36332
ebbrt_tuned 4 65536 20 0x1500 135 0.78 6408.74 14.78 329703474 0 223048055 0 0 255478 0 0 0 0 0 36319
ebbrt_tuned 5 65536 20 0x1500 135 0.7809999999999999 6403.09 14.92 329702192 0 224831191 0 0 257204 0 0 0 0 0 36399
ebbrt_tuned 6 65536 20 0x1500 135 0.78 6406.28 14.87 329722166 0 226525044 0 0 260256 0 0 0 0 0 36390
ebbrt_tuned 7 65536 20 0x1500 135 0.7809999999999999 6405.78 14.81 329702956 0 223522704 0 0 257224 0 0 0 0 0 36383
ebbrt_tuned 8 65536 20 0x1500 135 0.7809999999999999 6398.41 14.9 329705014 0 222366108 0 0 255236 0 0 0 0 0 36392
ebbrt_tuned 9 65536 20 0x1500 135 0.778 6427.24 14.77 329710154 0 219269936 0 0 254742 0 0 0 0 0 36125
ebbrt_tuned 0 65536 20 0x1200 135 0.79 6327.69 14.64 329741848 0 225686562 0 0 257989 0 0 0 0 0 36858
ebbrt_tuned 1 65536 20 0x1200 135 0.792 6311.96 14.67 329739882 0 223428449 0 0 257616 0 0 0 0 0 36946
ebbrt_tuned 2 65536 20 0x1200 135 0.7929999999999999 6307.28 14.72 329749704 0 223542491 0 0 255909 0 0 0 0 0 36919
ebbrt_tuned 3 65536 20 0x1200 135 0.7929999999999999 6308.19 14.69 329705874 0 223425273 0 0 256769 0 0 0 0 0 36945
ebbrt_tuned 4 65536 20 0x1200 135 0.79 6330.0 14.57 329741568 0 220675604 0 0 254045 0 0 0 0 0 36831
ebbrt_tuned 5 65536 20 0x1200 135 0.792 6315.7 14.65 329746222 0 224195597 0 0 254862 0 0 0 0 0 36906
ebbrt_tuned 6 65536 20 0x1200 135 0.79 6330.94 14.61 329696284 0 222222550 0 0 256312 0 0 0 0 0 36778
ebbrt_tuned 7 65536 20 0x1200 135 0.7879999999999999 6347.68 14.57 329732572 0 215856367 0 0 251667 0 0 0 0 0 36655
ebbrt_tuned 8 65536 20 0x1200 135 0.7909999999999999 6319.76 14.61 329726990 0 223723311 0 0 255415 0 0 0 0 0 36873
ebbrt_tuned 9 65536 20 0x1200 135 0.792 6310.57 14.63 329709684 0 226453271 0 0 258762 0 0 0 0 0 36959
ebbrt_tuned 0 65536 20 0x1100 135 0.794 6296.39 14.72 329704912 0 221719441 0 0 259416 0 0 0 0 0 36861
ebbrt_tuned 1 65536 20 0x1100 135 0.795 6288.96 14.74 329734080 0 223597525 0 0 259739 0 0 0 0 0 36904
ebbrt_tuned 2 65536 20 0x1100 135 0.795 6288.61 14.76 329731450 0 221462880 0 0 255660 0 0 0 0 0 36920
ebbrt_tuned 3 65536 20 0x1100 135 0.794 6297.28 14.72 329748106 0 220147534 0 0 255334 0 0 0 0 0 36865
ebbrt_tuned 4 65536 20 0x1100 135 0.7929999999999999 6304.0 14.73 329709942 0 220572848 0 0 254715 0 0 0 0 0 36842
ebbrt_tuned 5 65536 20 0x1100 135 0.795 6286.79 14.76 329704210 0 218389306 0 0 250144 0 0 0 0 0 36958
ebbrt_tuned 6 65536 20 0x1100 135 0.794 6297.42 14.7 329740388 0 220359956 0 0 255523 0 0 0 0 0 36918
ebbrt_tuned 7 65536 20 0x1100 135 0.7929999999999999 6303.12 14.67 329725472 0 219566885 0 0 253797 0 0 0 0 0 36831
ebbrt_tuned 8 65536 20 0x1100 135 0.794 6294.58 14.7 329727564 0 220829688 0 0 253701 0 0 0 0 0 36922
ebbrt_tuned 9 65536 20 0x1100 135 0.792 6309.89 14.68 329698060 0 220248959 0 0 254742 0 0 0 0 0 36786
ebbrt_tuned 0 65536 20 0x1000 135 0.8009999999999999 6240.04 14.86 329745364 0 227232547 0 0 259455 0 0 0 0 0 37101
ebbrt_tuned 1 65536 20 0x1000 135 0.7979999999999999 6266.25 14.82 329739322 0 225046946 0 0 257033 0 0 0 0 0 36952
ebbrt_tuned 2 65536 20 0x1000 135 0.802 6234.34 14.85 329722510 0 227189973 0 0 258465 0 0 0 0 0 37131
ebbrt_tuned 3 65536 20 0x1000 135 0.802 6232.1 14.88 329765962 0 225181282 0 0 255462 0 0 0 0 0 37155
ebbrt_tuned 4 65536 20 0x1000 135 0.8009999999999999 6242.78 14.82 329741348 0 226068638 0 0 256172 0 0 0 0 0 37013
ebbrt_tuned 5 65536 20 0x1000 135 0.8029999999999999 6228.53 14.91 329726238 0 223331827 0 0 254426 0 0 0 0 0 37133
ebbrt_tuned 6 65536 20 0x1000 135 0.802 6236.34 14.85 329753692 0 225372696 0 0 258108 0 0 0 0 0 37108
ebbrt_tuned 7 65536 20 0x1000 135 0.802 6235.69 14.87 329755906 0 226534609 0 0 258875 0 0 0 0 0 37130
ebbrt_tuned 8 65536 20 0x1000 135 0.8029999999999999 6223.64 14.89 329748296 0 226688651 0 0 257301 0 0 0 0 0 37201
ebbrt_tuned 9 65536 20 0x1000 135 0.795 6292.62 14.72 329704560 0 216629587 0 0 250265 0 0 0 0 0 36734
ebbrt_tuned 0 65536 20 0xf00 135 0.807 6197.9 14.94 329757086 0 230914471 0 0 257777 0 0 0 0 0 37100
ebbrt_tuned 1 65536 20 0xf00 135 0.802 6238.12 14.83 329745688 0 227858500 0 0 256829 0 0 0 0 0 36814
ebbrt_tuned 2 65536 20 0xf00 135 0.8059999999999999 6202.48 14.89 329773694 0 231821578 0 0 258200 0 0 0 0 0 37031
ebbrt_tuned 3 65536 20 0xf00 135 0.805 6209.74 14.87 329748622 0 234067717 0 0 261967 0 0 0 0 0 36976
ebbrt_tuned 4 65536 20 0xf00 135 0.805 6208.31 14.9 329733708 0 233568064 0 0 261245 0 0 0 0 0 36883
ebbrt_tuned 5 65536 20 0xf00 135 0.805 6210.58 14.88 329769992 0 231706196 0 0 258659 0 0 0 0 0 36982
ebbrt_tuned 6 65536 20 0xf00 135 0.805 6208.48 14.88 329730132 0 230427645 0 0 258697 0 0 0 0 0 36990
ebbrt_tuned 7 65536 20 0xf00 135 0.807 6197.22 14.9 329773310 0 230720405 0 0 255593 0 0 0 0 0 37061
ebbrt_tuned 8 65536 20 0xf00 135 0.804 6221.42 14.84 329726496 0 229907392 0 0 258169 0 0 0 0 0 36910
ebbrt_tuned 9 65536 20 0xf00 135 0.8059999999999999 6207.21 14.9 329775414 0 235495115 0 0 261580 0 0 0 0 0 36945
ebbrt_tuned 0 65536 20 0xc00 135 0.757 6606.41 13.55 329611138 0 214003801 0 0 251563 0 0 0 0 0 34933
ebbrt_tuned 1 65536 20 0xc00 135 0.757 6604.47 13.59 329608742 0 212924523 0 0 252476 0 0 0 0 0 34931
ebbrt_tuned 2 65536 20 0xc00 135 0.7559999999999999 6610.34 13.55 329586960 0 216631911 0 0 251603 0 0 0 0 0 34938
ebbrt_tuned 3 65536 20 0xc00 135 0.757 6603.8 13.57 329612858 0 211004745 0 0 250649 0 0 0 0 0 34943
ebbrt_tuned 4 65536 20 0xc00 135 0.7559999999999999 6614.07 13.56 329587704 0 209049856 0 0 246492 0 0 0 0 0 34948
ebbrt_tuned 5 65536 20 0xc00 135 0.757 6602.29 13.57 329632074 0 211787752 0 0 252331 0 0 0 0 0 34946
ebbrt_tuned 6 65536 20 0xc00 135 0.7559999999999999 6609.74 13.54 329609636 0 212551363 0 0 251595 0 0 0 0 0 34933
ebbrt_tuned 7 65536 20 0xc00 135 0.7559999999999999 6616.05 13.54 329585130 0 206442207 0 0 248712 0 0 0 0 0 34924
ebbrt_tuned 8 65536 20 0xc00 135 0.7559999999999999 6614.69 13.55 329610328 0 209893297 0 0 250008 0 0 0 0 0 34935
ebbrt_tuned 9 65536 20 0xc00 135 0.7559999999999999 6613.77 13.55 329586354 0 213715837 0 0 250904 0 0 0 0 0 34931
ebbrt_tuned 0 65536 24 0x1d00 135 0.868 5757.4 16.58 329693794 0 257167714 0 0 261893 0 0 0 0 0 34896
ebbrt_tuned 1 65536 24 0x1d00 135 0.868 5757.57 16.63 329685746 0 258794698 0 0 264613 0 0 0 0 0 34926
ebbrt_tuned 2 65536 24 0x1d00 135 0.868 5758.5 16.64 329688154 0 255926911 0 0 261020 0 0 0 0 0 34920
ebbrt_tuned 3 65536 24 0x1d00 135 0.8690000000000001 5756.16 16.81 329689714 0 255225029 0 0 258772 0 0 0 0 0 34901
ebbrt_tuned 4 65536 24 0x1d00 135 0.8690000000000001 5756.43 16.65 329687820 0 253978469 0 0 257997 0 0 0 0 0 34909
ebbrt_tuned 5 65536 24 0x1d00 135 0.8690000000000001 5756.26 16.6 329688806 0 254360809 0 0 259328 0 0 0 0 0 34916
ebbrt_tuned 6 65536 24 0x1d00 135 0.868 5757.46 16.41 329656158 0 255659657 0 0 261613 0 0 0 0 0 34912
ebbrt_tuned 7 65536 24 0x1d00 135 0.868 5760.59 16.63 329655330 0 255379536 0 0 260375 0 0 0 0 0 34919
ebbrt_tuned 8 65536 24 0x1d00 135 0.8690000000000001 5754.99 16.64 329664180 0 257413030 0 0 258658 0 0 0 0 0 34909
ebbrt_tuned 9 65536 24 0x1d00 135 0.868 5757.96 16.62 329659854 0 255754152 0 0 261905 0 0 0 0 0 34920
ebbrt_tuned 0 65536 24 0x1c00 135 0.868 5762.54 16.7 329693452 0 257253047 0 0 263493 0 0 0 0 0 34910
ebbrt_tuned 1 65536 24 0x1c00 135 0.867 5764.86 16.74 329694858 0 256315274 0 0 262368 0 0 0 0 0 34916
ebbrt_tuned 2 65536 24 0x1c00 135 0.867 5765.12 16.71 329694530 0 257880090 0 0 262970 0 0 0 0 0 34930
ebbrt_tuned 3 65536 24 0x1c00 135 0.867 5764.1 16.74 329666646 0 255532711 0 0 261463 0 0 0 0 0 34937
ebbrt_tuned 4 65536 24 0x1c00 135 0.867 5766.46 16.75 329695240 0 260480049 0 0 264760 0 0 0 0 0 34921
ebbrt_tuned 5 65536 24 0x1c00 135 0.867 5764.02 16.65 329696988 0 260086003 0 0 265569 0 0 0 0 0 34930
