sys i itr dvfs rapl read_5th read_10th read_50th read_90th read_95th read_99th measure_QPS target_QPS time joules rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c1 c1e c3 c6 c7 num_interrupts
ebbrt_tuned 0 50 0x1400 55 54.8 62.1 106.8 253.2 309.4 445.3 200047.7 200000 20 1616.95 4256125 471976316 7998148 311875338 302525121961 315436536294 458333686549 697155101 0 0 0 0 276525 4556022
ebbrt_tuned 1 50 0x1400 55 55.1 62.5 108.4 256.9 310.1 444.0 199915.5 200000 20 1619.28 4255483 471878978 7993121 311680442 302341981872 316876830753 460429593196 702183183 0 0 0 0 275415 4557795
ebbrt_tuned 2 50 0x1400 55 55.5 63.1 109.4 258.8 312.3 442.6 199937.8 200000 20 1615.86 4253491 471687597 7993637 311699236 302033357515 314773150615 457364306942 691533718 0 0 0 0 278686 4553060
ebbrt_tuned 1 100 0x1400 135 60.7 71.4 129.9 254.3 300.2 408.8 199758.2 200000 20 1585.59 4267949 472384028 7986715 311428680 294658542924 287437015674 419037068349 604973494 0 0 0 0 365830 2767691
ebbrt_tuned 2 100 0x1400 135 63.4 74.4 135.2 266.2 313.8 432.5 200284.1 200000 20 1592.83 4282074 473784500 8007931 312259578 296841677291 293582952723 427656132597 629862071 0 0 0 0 361745 2760321
ebbrt_tuned 0 100 0x1400 55 62.8 73.9 134.3 266.5 314.6 432.3 200005.2 200000 20 1595.63 4277532 473185726 7996084 311792598 296938416495 296768207590 432075636984 636434632 0 0 0 0 357595 2756164
ebbrt_tuned 1 100 0x1400 55 62.2 73.7 134.9 268.4 315.1 431.7 199791.0 200000 20 1597.61 4272013 472648656 7988066 311482398 296692337043 297029069502 432470399919 641453455 0 0 0 0 355019 2753995
ebbrt_tuned 0 50 0x1500 135 53.4 60.1 101.3 232.7 276.5 390.9 199845.0 200000 20 1682.22 4243883 471040677 7989708 311540830 301652588725 315364435649 437047127197 679069992 0 0 0 0 291284 4583525
ebbrt_tuned 1 50 0x1500 135 54.8 61.8 105.6 243.0 292.0 400.6 200017.5 200000 20 1682.95 4247211 471418941 7996919 311823900 302032029799 315199559147 436803338523 683306282 0 0 0 0 289516 4581577
ebbrt_tuned 2 50 0x1500 135 54.1 60.9 104.3 241.6 286.5 404.7 200050.0 200000 20 1682.28 4246129 471406052 7997916 311863382 302189941888 314419444120 435703399611 677304306 0 0 0 0 289453 4575906
ebbrt_tuned 0 50 0x1500 55 54.7 61.6 105.3 242.2 290.1 401.8 199987.3 200000 20 1683.85 4246921 471351517 7995505 311766278 302039738014 315975903280 437878384734 689131084 0 0 0 0 289609 4579023
ebbrt_tuned 1 50 0x1500 55 54.0 60.9 103.5 238.7 285.5 403.8 199945.3 200000 20 1626.41 4013294 445474399 7569771 295165194 285995573041 300607863129 416516690210 653678532 0 0 0 0 272158 4334080
ebbrt_tuned 2 50 0x1500 55 52.4 58.8 100.1 232.4 276.2 388.6 199936.5 200000 20 1682.51 4244770 471156137 7993853 311707836 302269104205 316074519682 437979838363 686387960 0 0 0 0 289644 4576855
ebbrt_tuned 0 100 0x1500 135 62.8 73.9 135.0 266.6 314.8 436.9 199980.5 200000 20 1681.23 4275777 473125333 7995585 311776698 301215644343 310866150479 431221097899 678535739 0 0 0 0 355047 2754212
ebbrt_tuned 1 100 0x1500 135 61.8 73.1 134.1 265.3 313.0 434.7 199789.8 200000 20 1554.26 3963266 438433386 7407632 288850250 279268874635 287460861359 398805352561 632221155 0 0 0 0 330484 2552469
ebbrt_tuned 2 100 0x1500 135 62.9 74.5 136.2 270.2 319.6 431.6 199897.3 200000 20 1680.45 4276688 473069571 7992169 311640074 301660400353 312217800117 433007624774 682366457 0 0 0 0 357190 2754595
ebbrt_tuned 0 100 0x1500 55 62.9 74.3 136.5 272.5 322.4 441.8 199847.4 200000 20 1680.29 4274401 472898912 7990270 311567738 301136105869 310989831745 431415796881 687093798 0 0 0 0 357120 2754154
ebbrt_tuned 1 100 0x1500 55 63.2 74.7 136.9 271.6 322.1 440.0 199883.6 200000 20 1681.38 4273165 472848795 7991652 311621262 301097377329 312089257245 432942795941 690497687 0 0 0 0 354054 2754458
ebbrt_tuned 2 100 0x1500 55 63.4 74.5 136.4 270.5 320.0 440.2 200189.2 200000 20 1619.35 4017647 444467084 7498183 292380876 282405634136 292418544159 405554049571 642613880 0 0 0 0 333071 2580413
ebbrt_tuned 0 50 0x1700 135 51.5 57.5 93.4 199.2 234.0 325.7 199923.7 200000 20 1797.16 4225069 469955781 7993334 311689144 295532025973 301419153592 384359290125 608958913 0 0 0 0 318183 4648134
ebbrt_tuned 1 50 0x1700 135 51.5 57.3 92.8 199.3 235.6 325.7 199997.6 200000 20 1812.1 4229369 470348324 7996037 311788136 297275936969 306766456914 390589786193 626595351 0 0 0 0 314769 4635509
ebbrt_tuned 2 50 0x1700 135 51.7 57.8 95.3 205.5 244.2 338.1 200035.3 200000 20 1817.28 4231396 470476893 7997762 311860250 297994097226 310374277084 394910470615 639679230 0 0 0 0 312238 4637670
ebbrt_tuned 0 50 0x1700 55 51.8 57.8 94.8 204.6 243.7 341.0 200123.6 200000 20 1819.16 4231799 470627975 8001448 312004790 298078753138 311465937118 396091202831 640088774 0 0 0 0 312541 4635319
